original_name_id,reason,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes
ttn_002307,generated_patronymic,male,Арслан улы,Арсланович,Arslan uly,Arslanovich,zags_2025,ev_0000941,active,patronymic
ttn_002308,generated_patronymic,female,Арслан кызы,Арслановна,Arslan kyzy,Arslanovna,zags_2025,ev_0000942,active,patronymic
ttn_002314,generated_patronymic,male,Арсланхан улы,Арсланханович,Arslanxan uly,Arslankhanovich,zags_2025,ev_0000950,active,patronymic
ttn_002315,generated_patronymic,female,Арсланхан кызы,Арсланхановна,Arslanxan kyzy,Arslankhanovna,zags_2025,ev_0000951,active,patronymic
ttn_002321,generated_patronymic,male,Артур улы,Артурович,Artur uly,Arturovich,zags_2025,ev_0000953,active,patronymic
ttn_002322,generated_patronymic,female,Артур кызы,Артуровна,Artur kyzy,Arturovna,zags_2025,ev_0000954,active,patronymic
ttn_002327,generated_patronymic,male,Арыслангәрәй улы,Арыслангараевич,Aryslangaray uly,Aryslangaraevich,zags_2025,ev_0000956,active,patronymic
ttn_002328,generated_patronymic,female,Арыслангәрәй кызы,Арыслангараевна,Aryslangaray kyzy,Aryslangaraevna,zags_2025,ev_0000957,active,patronymic
ttn_002337,generated_patronymic,male,Арыслангол улы,Арыслангулович,Aryslangol uly,Aryslangulovich,zags_2025,ev_0000959,active,patronymic
ttn_002338,generated_patronymic,female,Арыслангол кызы,Арыслангуловна,Aryslangol kyzy,Aryslangulovna,zags_2025,ev_0000960,active,patronymic
ttn_002347,generated_patronymic,male,Әсәдбәк улы,Асадбекович,Asadbak uly,Asadbekovich,zags_2025,ev_0000965,active,patronymic
ttn_002348,generated_patronymic,female,Әсәдбәк кызы,Асадбековна,Asadbak kyzy,Asadbekovna,zags_2025,ev_0000966,active,patronymic
ttn_002351,generated_patronymic,male,Әсәд улы,Асадович,Asad uly,Asadovich,zags_2025,ev_0000962,active,patronymic
ttn_002352,generated_patronymic,female,Әсәд кызы,Асадовна,Asad kyzy,Asadovna,zags_2025,ev_0000963,active,patronymic
ttn_002356,generated_patronymic,male,Әсәдулла улы,Асадуллович,Asadulla uly,Asadullovich,zags_2025,ev_0000968,active,patronymic
ttn_002357,generated_patronymic,female,Әсәдулла кызы,Асадулловна,Asadulla kyzy,Asadullovna,zags_2025,ev_0000969,active,patronymic
ttn_002361,generated_patronymic,male,Әсән улы,Асанович,Asan uly,Asanovich,zags_2025,ev_0000971,active,patronymic
ttn_002362,generated_patronymic,female,Әсән кызы,Асановна,Asan kyzy,Asanovna,zags_2025,ev_0000972,active,patronymic
ttn_002366,generated_patronymic,male,Әсәр улы,Асарович,Asar uly,Asarovich,zags_2025,ev_0000974,active,patronymic
ttn_002367,generated_patronymic,female,Әсәр кызы,Асаровна,Asar kyzy,Asarovna,zags_2025,ev_0000975,active,patronymic
ttn_002373,generated_patronymic,male,Асаф улы,Асафович,Asaf uly,Asafovich,zags_2025,ev_0000977,active,patronymic
ttn_002374,generated_patronymic,female,Асаф кызы,Асафовна,Asaf kyzy,Asafovna,zags_2025,ev_0000978,active,patronymic
ttn_002378,generated_patronymic,male,Әсах улы,Асахович,Asax uly,Asakhovich,zags_2025,ev_0000980,active,patronymic
ttn_002379,generated_patronymic,female,Әсах кызы,Асаховна,Asax kyzy,Asakhovna,zags_2025,ev_0000981,active,patronymic
ttn_002383,generated_patronymic,male,Әсгать улы,Асгатович,Asgat uly,Asgatovich,zags_2025,ev_0000983,active,patronymic
ttn_002384,generated_patronymic,female,Әсгать кызы,Асгатовна,Asgat kyzy,Asgatovna,zags_2025,ev_0000984,active,patronymic
ttn_002388,missing_tatar_canonical,male,,Асим,,Asim,tatar_unified_bootstrap,,active,bootstrap
ttn_002393,generated_patronymic,male,Әсиф улы,Асифович,Asif uly,Asifovich,zags_2025,ev_0000986,active,patronymic
ttn_002394,generated_patronymic,female,Әсиф кызы,Асифовна,Asif kyzy,Asifovna,zags_2025,ev_0000987,active,patronymic
ttn_002400,generated_patronymic,male,Әскәр улы,Аскарович,Askar uly,Askarovich,zags_2025,ev_0000989,active,patronymic
ttn_002401,generated_patronymic,female,Әскәр кызы,Аскаровна,Askar kyzy,Askarovna,zags_2025,ev_0000990,active,patronymic
ttn_002405,generated_patronymic,male,Әскәрхан улы,Аскарханович,Askarxan uly,Askarkhanovich,zags_2025,ev_0000992,active,patronymic
ttn_002406,generated_patronymic,female,Әскәрхан кызы,Аскархановна,Askarxan kyzy,Askarkhanovna,zags_2025,ev_0000993,active,patronymic
ttn_002410,generated_patronymic,male,Әскать улы,Аскатович,Askat uly,Askatovich,zags_2025,ev_0000995,active,patronymic
ttn_002411,generated_patronymic,female,Әскать кызы,Аскатовна,Askat kyzy,Askatovna,zags_2025,ev_0000996,active,patronymic
ttn_002417,generated_patronymic,male,Аслан улы,Асланович,Aslan uly,Aslanovich,zags_2025,ev_0000998,active,patronymic
ttn_002418,generated_patronymic,female,Аслан кызы,Аслановна,Aslan kyzy,Aslanovna,zags_2025,ev_0000999,active,patronymic
ttn_002424,generated_patronymic,male,Әсләметдин улы,Асляметдинович,Aslametdin uly,Asliametdinovich,zags_2025,ev_0001004,active,patronymic
ttn_002425,generated_patronymic,female,Әсләметдин кызы,Асляметдиновна,Aslametdin kyzy,Asliametdinovna,zags_2025,ev_0001005,active,patronymic
ttn_002428,generated_patronymic,male,Әсләм улы,Аслямович,Aslam uly,Asliamovich,zags_2025,ev_0001001,active,patronymic
ttn_002429,generated_patronymic,female,Әсләм кызы,Аслямовна,Aslam kyzy,Asliamovna,zags_2025,ev_0001002,active,patronymic
ttn_002433,generated_patronymic,male,Әсләф улы,Асляфович,Aslaf uly,Asliafovich,zags_2025,ev_0001007,active,patronymic
ttn_002434,generated_patronymic,female,Әсләф кызы,Асляфовна,Aslaf kyzy,Asliafovna,zags_2025,ev_0001008,active,patronymic
ttn_002439,generated_patronymic,male,Әсләхетдин улы,Асляхетдинович,Aslaxetdin uly,Asliakhetdinovich,zags_2025,ev_0001013,active,patronymic
ttn_002440,generated_patronymic,female,Әсләхетдин кызы,Асляхетдиновна,Aslaxetdin kyzy,Asliakhetdinovna,zags_2025,ev_0001014,active,patronymic
ttn_002443,generated_patronymic,male,Әсләх улы,Асляхович,Aslax uly,Asliakhovich,zags_2025,ev_0001010,active,patronymic
ttn_002444,generated_patronymic,female,Әсләх кызы,Асляховна,Aslax kyzy,Asliakhovna,zags_2025,ev_0001011,active,patronymic
ttn_002454,generated_patronymic,male,Асман улы,Асманович,Asman uly,Asmanovich,zags_2025,ev_0001016,active,patronymic
ttn_002455,generated_patronymic,female,Асман кызы,Асмановна,Asman kyzy,Asmanovna,zags_2025,ev_0001017,active,patronymic
ttn_002463,generated_patronymic,male,Әсрар улы,Асрарович,Asrar uly,Asrarovich,zags_2025,ev_0001019,active,patronymic
ttn_002464,generated_patronymic,female,Әсрар кызы,Асраровна,Asrar kyzy,Asrarovna,zags_2025,ev_0001020,active,patronymic
ttn_002468,generated_patronymic,male,Әсрарулла улы,Асраруллович,Asrarulla uly,Asrarullovich,zags_2025,ev_0001022,active,patronymic
ttn_002469,generated_patronymic,female,Әсрарулла кызы,Асрарулловна,Asrarulla kyzy,Asrarullovna,zags_2025,ev_0001023,active,patronymic
ttn_002474,generated_patronymic,male,Әсфәндияр улы,Асфандиярович,Asfandiyar uly,Asfandiiarovich,zags_2025,ev_0001028,active,patronymic
ttn_002475,generated_patronymic,female,Әсфәндияр кызы,Асфандияровна,Asfandiyar kyzy,Asfandiiarovna,zags_2025,ev_0001029,active,patronymic
ttn_002478,generated_patronymic,male,Әсфән улы,Асфанович,Asfan uly,Asfanovich,zags_2025,ev_0001025,active,patronymic
ttn_002479,generated_patronymic,female,Әсфән кызы,Асфановна,Asfan kyzy,Asfanovna,zags_2025,ev_0001026,active,patronymic
ttn_002483,generated_patronymic,male,Әсфәр улы,Асфарович,Asfar uly,Asfarovich,zags_2025,ev_0001031,active,patronymic
ttn_002484,generated_patronymic,female,Әсфәр кызы,Асфаровна,Asfar kyzy,Asfarovna,zags_2025,ev_0001032,active,patronymic
ttn_002488,generated_patronymic,male,Әсфәт улы,Асфатович,Asfat uly,Asfatovich,zags_2025,ev_0001034,active,patronymic
ttn_002489,generated_patronymic,female,Әсфәт кызы,Асфатовна,Asfat kyzy,Asfatovna,zags_2025,ev_0001035,active,patronymic
ttn_002494,generated_patronymic,male,Әсфир улы,Асфирович,Asfir uly,Asfirovich,zags_2025,ev_0001037,active,patronymic
ttn_002495,generated_patronymic,female,Әсфир кызы,Асфировна,Asfir kyzy,Asfirovna,zags_2025,ev_0001038,active,patronymic
ttn_002496,missing_tatar_canonical,male,,Асхаб,,Askhab,tatar_unified_bootstrap,,active,bootstrap
ttn_002503,generated_patronymic,male,Әсхәбетдин улы,Асхабетдинович,Asxabetdin uly,Askhabetdinovich,zags_2025,ev_0001040,active,patronymic
ttn_002504,generated_patronymic,female,Әсхәбетдин кызы,Асхабетдиновна,Asxabetdin kyzy,Askhabetdinovna,zags_2025,ev_0001041,active,patronymic
ttn_002509,generated_patronymic,male,Әсхәбулла улы,Асхабуллович,Asxabulla uly,Askhabullovich,zags_2025,ev_0001043,active,patronymic
ttn_002510,generated_patronymic,female,Әсхәбулла кызы,Асхабулловна,Asxabulla kyzy,Askhabullovna,zags_2025,ev_0001044,active,patronymic
ttn_002514,generated_patronymic,male,Әсхәдулла улы,Асхадуллович,Asxadulla uly,Askhadullovich,zags_2025,ev_0001046,active,patronymic
ttn_002515,generated_patronymic,female,Әсхәдулла кызы,Асхадулловна,Asxadulla kyzy,Askhadullovna,zags_2025,ev_0001047,active,patronymic
ttn_002519,generated_patronymic,male,Әсхәп улы,Асхапович,Asxap uly,Askhapovich,zags_2025,ev_0001049,active,patronymic
ttn_002520,generated_patronymic,female,Әсхәп кызы,Асхаповна,Asxap kyzy,Askhapovna,zags_2025,ev_0001050,active,patronymic
ttn_002524,generated_patronymic,male,Әсхәт улы,Асхатович,Asxat uly,Askhatovich,zags_2025,ev_0001052,active,patronymic
ttn_002525,generated_patronymic,female,Әсхәт кызы,Асхатовна,Asxat kyzy,Askhatovna,zags_2025,ev_0001053,active,patronymic
ttn_002530,generated_patronymic,male,Асылбай улы,Асылбаевич,Asylbay uly,Asylbaevich,zags_2025,ev_0001055,active,patronymic
ttn_002531,generated_patronymic,female,Асылбай кызы,Асылбаевна,Asylbay kyzy,Asylbaevna,zags_2025,ev_0001056,active,patronymic
ttn_002539,generated_patronymic,male,Асылбәк улы,Асылбекович,Asylbak uly,Asylbekovich,zags_2025,ev_0001058,active,patronymic
ttn_002540,generated_patronymic,female,Асылбәк кызы,Асылбековна,Asylbak kyzy,Asylbekovna,zags_2025,ev_0001059,active,patronymic
ttn_002553,generated_patronymic,male,Асылгали улы,Асылгалиевич,Asylgali uly,Asylgalievich,zags_2025,ev_0001061,active,patronymic
ttn_002554,generated_patronymic,female,Асылгали кызы,Асылгалиевна,Asylgali kyzy,Asylgalievna,zags_2025,ev_0001062,active,patronymic
ttn_002557,generated_patronymic,male,Асылгәрәй улы,Асылгараевич,Asylgaray uly,Asylgaraevich,zags_2025,ev_0001064,active,patronymic
ttn_002558,generated_patronymic,female,Асылгәрәй Кызы,Асылгараевна,Asylgaray Kyzy,Asylgaraevna,zags_2025,ev_0001065,active,patronymic
ttn_002565,generated_patronymic,male,Асылгата улы,Асылгатович,Asylgata uly,Asylgatovich,zags_2025,ev_0001067,active,patronymic
ttn_002566,generated_patronymic,female,Асылгата кызы,Асылгатовна,Asylgata kyzy,Asylgatovna,zags_2025,ev_0001068,active,patronymic
ttn_002580,generated_patronymic,male,Асылзат улы,Асылзатович,Asylzat uly,Asylzatovich,zags_2025,ev_0001070,active,patronymic
ttn_002581,generated_patronymic,female,Асылзат кызы,Асылзатовна,Asylzat kyzy,Asylzatovna,zags_2025,ev_0001071,active,patronymic
ttn_002585,generated_patronymic,male,Асылмәрдан улы,Асылмарданович,Asylmardan uly,Asylmardanovich,zags_2025,ev_0001073,active,patronymic
ttn_002586,generated_patronymic,female,Асылмәрдан кызы,Асылмардановна,Asylmardan kyzy,Asylmardanovna,zags_2025,ev_0001074,active,patronymic
ttn_002595,generated_patronymic,male,Асылморат улы,Асылмуратович,Asylmorat uly,Asylmuratovich,zags_2025,ev_0001076,active,patronymic
ttn_002596,generated_patronymic,female,Асылморат кызы,Асылмуратовна,Asylmorat kyzy,Asylmuratovna,zags_2025,ev_0001077,active,patronymic
ttn_002609,generated_patronymic,male,Асылхан улы,Асылханович,Asylxan uly,Asylkhanovich,zags_2025,ev_0001079,active,patronymic
ttn_002610,generated_patronymic,female,Асылхан кызы,Асылхановна,Asylxan kyzy,Asylkhanovna,zags_2025,ev_0001080,active,patronymic
ttn_002612,missing_tatar_canonical,male,,Ата,,Ata,tatar_unified_bootstrap,,active,bootstrap
ttn_002615,generated_patronymic,male,Атабай улы,Атабаевич,Atabay uly,Atabaevich,zags_2025,ev_0001082,active,patronymic
ttn_002616,generated_patronymic,female,Атабай кызы,Атабаевна,Atabay kyzy,Atabaevna,zags_2025,ev_0001083,active,patronymic
ttn_002623,generated_patronymic,male,Атабәк улы,Атабекович,Atabak uly,Atabekovich,zags_2025,ev_0001085,active,patronymic
ttn_002624,generated_patronymic,female,Атабәк кызы,Атабековна,Atabak kyzy,Atabekovna,zags_2025,ev_0001086,active,patronymic
ttn_002635,generated_patronymic,male,Атилла улы,Атиллович,Atilla uly,Atillovich,zags_2025,ev_0001088,active,patronymic
ttn_002636,generated_patronymic,female,Атилла кызы,Атилловна,Atilla kyzy,Atillovna,zags_2025,ev_0001089,active,patronymic
ttn_002642,generated_patronymic,male,Атлас улы,Атласович,Atlas uly,Atlasovich,zags_2025,ev_0001091,active,patronymic
ttn_002643,generated_patronymic,female,Атлас кызы,Атласовна,Atlas kyzy,Atlasovna,zags_2025,ev_0001092,active,patronymic
ttn_002646,generated_patronymic,male,Атнабай улы,Атнабаевич,Atnabay uly,Atnabaevich,zags_2025,ev_0001094,active,patronymic
ttn_002647,generated_patronymic,female,Атнабай кызы,Атнабаевна,Atnabay kyzy,Atnabaevna,zags_2025,ev_0001095,active,patronymic
ttn_002656,generated_patronymic,male,Атнагали улы,Атнагалиевич,Atnagali uly,Atnagalievich,zags_2025,ev_0001097,active,patronymic
ttn_002657,generated_patronymic,female,Атнагали кызы,Атнагалиевна,Atnagali kyzy,Atnagalievna,zags_2025,ev_0001098,active,patronymic
ttn_002666,generated_patronymic,male,Атнагол улы,Атнагулович,Atnagol uly,Atnagulovich,zags_2025,ev_0001100,active,patronymic
ttn_002667,generated_patronymic,female,Атнагол кызы,Атнагуловна,Atnagol kyzy,Atnagulovna,zags_2025,ev_0001101,active,patronymic
ttn_002668,missing_tatar_canonical,male,,Ауранг,,Aurang,tatar_unified_bootstrap,,active,bootstrap
ttn_002669,missing_tatar_canonical,male,,Аурангзеб,,Aurangzeb,tatar_unified_bootstrap,,active,bootstrap
ttn_002673,generated_patronymic,male,Әүхәдетдин улы,Аухадетдинович,Auxadetdin uly,Aukhadetdinovich,zags_2025,ev_0001103,active,patronymic
ttn_002674,generated_patronymic,female,Әүхәдетдин кызы,Аухадетдиновна,Auxadetdin kyzy,Aukhadetdinovna,zags_2025,ev_0001104,active,patronymic
ttn_002678,generated_patronymic,male,Әүхәди улы,Аухадиевич,Auxadi uly,Aukhadievich,zags_2025,ev_0001106,active,patronymic
ttn_002679,generated_patronymic,female,Әүхәди кызы,Аухадиевна,Auxadi kyzy,Aukhadievna,zags_2025,ev_0001107,active,patronymic
ttn_002688,generated_patronymic,male,Афзалетдин улы,Афзалетдинович,Afzaletdin uly,Afzaletdinovich,zags_2025,ev_0001112,active,patronymic
ttn_002689,generated_patronymic,female,Афзалетдин кызы,Афзалетдиновна,Afzaletdin kyzy,Afzaletdinovna,zags_2025,ev_0001113,active,patronymic
ttn_002693,generated_patronymic,male,Афзалҗан улы,Афзалзянович,Afzalcan uly,Afzalzianovich,zags_2025,ev_0001115,active,patronymic
ttn_002694,generated_patronymic,female,Афзалҗан кызы,Афзалзяновна,Afzalcan kyzy,Afzalzianovna,zags_2025,ev_0001116,active,patronymic
ttn_002698,generated_patronymic,male,Афзал улы,Афзалович,Afzal uly,Afzalovich,zags_2025,ev_0001109,active,patronymic
ttn_002699,generated_patronymic,female,Афзал кызы,Афзаловна,Afzal kyzy,Afzalovna,zags_2025,ev_0001110,active,patronymic
ttn_002708,generated_patronymic,male,Әфкар улы,Афкарович,Afkar uly,Afkarovich,zags_2025,ev_0001118,active,patronymic
ttn_002709,generated_patronymic,female,Әфкар кызы,Афкаровна,Afkar kyzy,Afkarovna,zags_2025,ev_0001119,active,patronymic
ttn_002713,generated_patronymic,male,Әфләтун улы,Афлятунович,Aflatun uly,Afliatunovich,zags_2025,ev_0001121,active,patronymic
ttn_002714,generated_patronymic,female,Әфләтун кызы,Афлятуновна,Aflatun kyzy,Afliatunovna,zags_2025,ev_0001122,active,patronymic
ttn_002720,generated_patronymic,male,Афраз улы,Афразович,Afraz uly,Afrazovich,zags_2025,ev_0001124,active,patronymic
ttn_002721,generated_patronymic,female,Афраз кызы,Афразовна,Afraz kyzy,Afrazovna,zags_2025,ev_0001125,active,patronymic
ttn_002728,generated_patronymic,male,Афтаб улы,Афтабович,Aftab uly,Aftabovich,zags_2025,ev_0001127,active,patronymic
ttn_002729,generated_patronymic,female,Афтаб кызы,Афтабовна,Aftab kyzy,Aftabovna,zags_2025,ev_0001128,active,patronymic
ttn_002734,generated_patronymic,male,Әфтәхетдин улы,Афтахетдинович,Aftaxetdin uly,Aftakhetdinovich,zags_2025,ev_0001133,active,patronymic
ttn_002735,generated_patronymic,female,Әфтәхетдин кызы,Афтахетдиновна,Aftaxetdin kyzy,Aftakhetdinovna,zags_2025,ev_0001134,active,patronymic
ttn_002738,generated_patronymic,male,Әфтәх улы,Афтахович,Aftax uly,Aftakhovich,zags_2025,ev_0001130,active,patronymic
ttn_002739,generated_patronymic,female,Әфтәх кызы,Афтаховна,Aftax kyzy,Aftakhovna,zags_2025,ev_0001131,active,patronymic
ttn_002743,generated_patronymic,male,Әфхәм улы,Афхамович,Afxam uly,Afkhamovich,zags_2025,ev_0001136,active,patronymic
ttn_002744,generated_patronymic,female,Әфхәм кызы,Афхамовна,Afxam kyzy,Afkhamovna,zags_2025,ev_0001137,active,patronymic
ttn_002745,missing_tatar_canonical,male,,Ахад,,Akhad,tatar_unified_bootstrap,,active,bootstrap
ttn_002749,generated_patronymic,male,Әхәп улы,Ахапович,Axap uly,Akhapovich,zags_2025,ev_0001139,active,patronymic
ttn_002750,generated_patronymic,female,Әхәп кызы,Ахаповна,Axap kyzy,Akhapovna,zags_2025,ev_0001140,active,patronymic
ttn_002755,generated_patronymic,male,Әхәтнур улы,Ахатнурович,Axatnur uly,Akhatnurovich,zags_2025,ev_0001145,active,patronymic
ttn_002756,generated_patronymic,female,Әхәтнур кызы,Ахатнуровна,Axatnur kyzy,Akhatnurovna,zags_2025,ev_0001146,active,patronymic
ttn_002759,generated_patronymic,male,Әхәт улы,Ахатович,Axat uly,Akhatovich,zags_2025,ev_0001142,active,patronymic
ttn_002760,generated_patronymic,female,Әхәт кызы,Ахатовна,Axat kyzy,Akhatovna,zags_2025,ev_0001143,active,patronymic
ttn_002761,missing_tatar_canonical,male,,Ахбар,,Akhbar,tatar_unified_bootstrap,,active,bootstrap
ttn_002767,generated_patronymic,male,Ахиян улы,Ахиянович,Axiyan uly,Akhiianovich,zags_2025,ev_0001148,active,patronymic
ttn_002768,generated_patronymic,female,Ахиян кызы,Ахияновна,Axiyan kyzy,Akhiianovna,zags_2025,ev_0001149,active,patronymic
ttn_002773,generated_patronymic,male,Әхкәметдин улы,Ахкаметдинович,Axkametdin uly,Akhkametdinovich,zags_2025,ev_0001154,active,patronymic
ttn_002774,generated_patronymic,female,Әхкәметдин кызы,Ахкаметдиновна,Axkametdin kyzy,Akhkametdinovna,zags_2025,ev_0001155,active,patronymic
ttn_002778,generated_patronymic,male,Әхкәмҗан улы,Ахкамзянович,Axkamcan uly,Akhkamzianovich,zags_2025,ev_0001157,active,patronymic
ttn_002779,generated_patronymic,female,Әхкәмҗан кызы,Ахкамзяновна,Axkamcan kyzy,Akhkamzianovna,zags_2025,ev_0001158,active,patronymic
ttn_002782,generated_patronymic,male,Әхкәм улы,Ахкамович,Axkam uly,Akhkamovich,zags_2025,ev_0001151,active,patronymic
ttn_002783,generated_patronymic,female,Әхкәм кызы,Ахкамовна,Axkam kyzy,Akhkamovna,zags_2025,ev_0001152,active,patronymic
ttn_002787,generated_patronymic,male,Әхкәмулла улы,Ахкамуллович,Axkamulla uly,Akhkamullovich,zags_2025,ev_0001160,active,patronymic
ttn_002788,generated_patronymic,female,Әхкәмулла кызы,Ахкамулловна,Axkamulla kyzy,Akhkamullovna,zags_2025,ev_0001161,active,patronymic
ttn_002792,generated_patronymic,male,Әһлеислам улы,Ахлеисламович,Ahleislam uly,Akhleislamovich,zags_2025,ev_0001163,active,patronymic
ttn_002793,generated_patronymic,female,Әһлеислам кызы,Ахлеисламовна,Ahleislam kyzy,Akhleislamovna,zags_2025,ev_0001164,active,patronymic
ttn_002797,generated_patronymic,male,Әһлетдин улы,Ахлетдинович,Ahletdin uly,Akhletdinovich,zags_2025,ev_0001166,active,patronymic
ttn_002798,generated_patronymic,female,Әһлетдин кызы,Ахлетдиновна,Ahletdin kyzy,Akhletdinovna,zags_2025,ev_0001167,active,patronymic
ttn_002802,generated_patronymic,male,Әһлиулла улы,Ахлиуллович,Ahliulla uly,Akhliullovich,zags_2025,ev_0001169,active,patronymic
ttn_002803,generated_patronymic,female,Әһлиулла кызы,Ахлиулловна,Ahliulla kyzy,Akhliullovna,zags_2025,ev_0001170,active,patronymic
ttn_002808,generated_patronymic,male,Әхләф улы,Ахляфович,Axlaf uly,Akhliafovich,zags_2025,ev_0001172,active,patronymic
ttn_002809,generated_patronymic,female,Әхләф кызы,Ахляфовна,Axlaf kyzy,Akhliafovna,zags_2025,ev_0001173,active,patronymic
ttn_002810,missing_tatar_canonical,male,,Ахмад,,Akhmad,tatar_unified_bootstrap,,active,bootstrap
ttn_002814,generated_patronymic,male,Әхмәделхак улы,Ахмадельхакович,Axmadelxak uly,Akhmadelkhakovich,zags_2025,ev_0001175,active,patronymic
ttn_002815,generated_patronymic,female,Әхмәделхак кызы,Ахмадельхаковна,Axmadelxak kyzy,Akhmadelkhakovna,zags_2025,ev_0001176,active,patronymic
ttn_002819,generated_patronymic,male,Әхмәдетдин улы,Ахмадетдинович,Axmadetdin uly,Akhmadetdinovich,zags_2025,ev_0001178,active,patronymic
ttn_002820,generated_patronymic,female,Әхмәдетдин кызы,Ахмадетдиновна,Axmadetdin kyzy,Akhmadetdinovna,zags_2025,ev_0001179,active,patronymic
ttn_002824,generated_patronymic,male,Әхмәди улы,Ахмадиевич,Axmadi uly,Akhmadievich,zags_2025,ev_0001181,active,patronymic
ttn_002825,generated_patronymic,female,Әхмәди кызы,Ахмадиевна,Axmadi kyzy,Akhmadievna,zags_2025,ev_0001182,active,patronymic
ttn_002827,generated_patronymic,male,Әхмәдиша улы,Ахмадишевич,Axmadisha uly,Akhmadishevich,zags_2025,ev_0001184,active,patronymic
ttn_002828,generated_patronymic,female,Әхмәдиша кызы,Ахмадишевна,Axmadisha kyzy,Akhmadishevna,zags_2025,ev_0001185,active,patronymic
ttn_002835,generated_patronymic,male,Әхмәдияр улы,Ахмадиярович,Axmadiyar uly,Akhmadiiarovich,zags_2025,ev_0001187,active,patronymic
ttn_002836,generated_patronymic,female,Әхмәдияр кызы,Ахмадияровна,Axmadiyar kyzy,Akhmadiiarovna,zags_2025,ev_0001188,active,patronymic
ttn_002840,generated_patronymic,male,Әхмәдулла улы,Ахмадуллович,Axmadulla uly,Akhmadullovich,zags_2025,ev_0001190,active,patronymic
ttn_002841,generated_patronymic,female,Әхмәдулла кызы,Ахмадулловна,Axmadulla kyzy,Akhmadullovna,zags_2025,ev_0001191,active,patronymic
ttn_002842,missing_tatar_canonical,male,,Ахмар,,Akhmar,tatar_unified_bootstrap,,active,bootstrap
ttn_002843,missing_tatar_canonical,male,,Ахмед,,Akhmed,tatar_unified_bootstrap,,active,bootstrap
ttn_002847,generated_patronymic,male,Әхмәр улы,Ахмерович,Axmar uly,Akhmerovich,zags_2025,ev_0001193,active,patronymic
ttn_002848,generated_patronymic,female,Әхмәр кызы,Ахмеровна,Axmar kyzy,Akhmerovna,zags_2025,ev_0001194,active,patronymic
ttn_002852,generated_patronymic,male,Әхмәтбай улы,Ахметбаевич,Axmatbay uly,Akhmetbaevich,zags_2025,ev_0001199,active,patronymic
ttn_002853,generated_patronymic,female,Әхмәтбай кызы,Ахметбаевна,Axmatbay kyzy,Akhmetbaevna,zags_2025,ev_0001200,active,patronymic
ttn_002858,generated_patronymic,male,Әхмәтбакый улы,Ахметбакиевич,Axmatbakyy uly,Akhmetbakievich,zags_2025,ev_0001202,active,patronymic
ttn_002859,generated_patronymic,female,Әхмәтбакый кызы,Ахметбакиевна,Axmatbakyy kyzy,Akhmetbakievna,zags_2025,ev_0001203,active,patronymic
ttn_002863,generated_patronymic,male,Әхмәтбарый улы,Ахметбариевич,Axmatbaryy uly,Akhmetbarievich,zags_2025,ev_0001205,active,patronymic
ttn_002864,generated_patronymic,female,Әхмәтбарый кызы,Ахметбариевна,Axmatbaryy kyzy,Akhmetbarievna,zags_2025,ev_0001206,active,patronymic
ttn_002868,generated_patronymic,male,Әхмәтбәк улы,Ахметбекович,Axmatbak uly,Akhmetbekovich,zags_2025,ev_0001208,active,patronymic
ttn_002869,generated_patronymic,female,Әхмәтбәк кызы,Ахметбековна,Axmatbak kyzy,Akhmetbekovna,zags_2025,ev_0001209,active,patronymic
ttn_002873,generated_patronymic,male,Әхмәтвәли улы,Ахметвалиевич,Axmatvali uly,Akhmetvalievich,zags_2025,ev_0001211,active,patronymic
ttn_002874,generated_patronymic,female,Әхмәтвәли кызы,Ахметвалиевна,Axmatvali kyzy,Akhmetvalievna,zags_2025,ev_0001212,active,patronymic
ttn_002878,generated_patronymic,male,Әхмәтвафа улы,Ахметвафович,Axmatvafa uly,Akhmetvafovich,zags_2025,ev_0001214,active,patronymic
ttn_002879,generated_patronymic,female,Әхмәтвафа кызы,Ахметвафовна,Axmatvafa kyzy,Akhmetvafovna,zags_2025,ev_0001215,active,patronymic
ttn_002883,generated_patronymic,male,Әхмәтгазиз улы,Ахметгазизович,Axmatgaziz uly,Akhmetgazizovich,zags_2025,ev_0001217,active,patronymic
ttn_002884,generated_patronymic,female,Әхмәтгазиз кызы,Ахметгазизовна,Axmatgaziz kyzy,Akhmetgazizovna,zags_2025,ev_0001218,active,patronymic
ttn_002888,generated_patronymic,male,Әхмәтгали улы,Ахметгалиевич,Axmatgali uly,Akhmetgalievich,zags_2025,ev_0001220,active,patronymic
ttn_002889,generated_patronymic,female,Әхмәтгали кызы,Ахметгалиевна,Axmatgali kyzy,Akhmetgalievna,zags_2025,ev_0001221,active,patronymic
ttn_002893,generated_patronymic,female,Әхмәтгалим кызы,Ахметгалимовна,Axmatgalim kyzy,Akhmetgalimovna,zags_2025,ev_0001224,active,patronymic
ttn_002896,generated_patronymic,male,Әхмәтгәрәй улы,Ахметгараевич,Axmatgaray uly,Akhmetgaraevich,zags_2025,ev_0001226,active,patronymic
ttn_002897,generated_patronymic,female,Әхмәтгәрәй кызы,Ахметгараевна,Axmatgaray kyzy,Akhmetgaraevna,zags_2025,ev_0001227,active,patronymic
ttn_002902,generated_patronymic,male,Әхмәтгариф улы,Ахметгарифович,Axmatgarif uly,Akhmetgarifovich,zags_2025,ev_0001229,active,patronymic
