entity_id,entity_type,gender,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,source_id,source_row,status,notes,is_lexical_exception
ttn_029073,surname,male,Шәйморатов,Шаймуратов,Shaymoratov,Shaimuratov,zags_2025,ev_0017249,active,surname,false
ttn_029074,surname,female,Шәйморатова,Шаймуратова,Shaymoratova,Shaimuratova,zags_2025,ev_0017250,active,surname,false
ttn_029077,given,male,Шәйхәйдәр,Шайхайдар,Shayxaydar,Shaikhaidar,zags_2025,ev_0008836,active,given,false
ttn_029078,surname,male,Шәйхәйдәров,Шайхайдаров,Shayxaydarov,Shaikhaidarov,zags_2025,ev_0017251,active,surname,false
ttn_029079,surname,female,Шәйхәйдәрова,Шайхайдарова,Shayxaydarova,Shaikhaidarova,zags_2025,ev_0017252,active,surname,false
ttn_029082,given,male,Шәйхаттар,Шайхаттар,Shayxattar,Shaikhattar,zags_2025,ev_0008839,active,given,false
ttn_029083,surname,male,Шәйхаттаров,Шайхаттаров,Shayxattarov,Shaikhattarov,zags_2025,ev_0017253,active,surname,false
ttn_029084,surname,female,Шәйхаттарова,Шайхаттарова,Shayxattarova,Shaikhattarova,zags_2025,ev_0017254,active,surname,false
ttn_029087,given,male,Шәйхевафа,Шайхевафа,Shayxevafa,Shaikhevafa,zags_2025,ev_0008842,active,given,false
ttn_029088,surname,male,Шәйхевафин,Шайхевафин,Shayxevafin,Shaikhevafin,zags_2025,ev_0017259,active,surname,false
ttn_029089,surname,female,Шәйхевафина,Шайхевафина,Shayxevafina,Shaikhevafina,zags_2025,ev_0017260,active,surname,false
ttn_029092,given,male,Шәйхегали,Шайхегали,Shayxegali,Shaikhegali,zags_2025,ev_0008845,active,given,false
ttn_029093,surname,male,Шәйхегалиев,Шайхегалиев,Shayxegaliev,Shaikhegaliev,zags_2025,ev_0017261,active,surname,false
ttn_029094,surname,female,Шәйхегалиева,Шайхегалиева,Shayxegalieva,Shaikhegalieva,zags_2025,ev_0017262,active,surname,false
ttn_029097,given,male,Шәйхегалләм,Шайхегаллям,Shayxegallam,Shaikhegalliam,zags_2025,ev_0008848,active,given,false
ttn_029098,surname,male,Шәйхегалләмов,Шайхегаллямов,Shayxegallamov,Shaikhegalliamov,zags_2025,ev_0017263,active,surname,false
ttn_029099,surname,female,Шәйхегалләмова,Шайхегаллямова,Shayxegallamova,Shaikhegalliamova,zags_2025,ev_0017264,active,surname,false
ttn_029102,given,male,Шәйхеҗан,Шайхезян,Shayxecan,Shaikhezian,zags_2025,ev_0008851,active,given,false
ttn_029103,surname,male,Шәйхеҗанов,Шайхезянов,Shayxecanov,Shaikhezianov,zags_2025,ev_0017265,active,surname,false
ttn_029104,surname,female,Шәйхеҗанова,Шайхезянова,Shayxecanova,Shaikhezianova,zags_2025,ev_0017266,active,surname,false
ttn_029107,given,male,Шәйхелимам,Шайхелимам,Shayxelimam,Shaikhelimam,zags_2025,ev_0008854,active,given,false
ttn_029108,surname,male,Шәйхелимамов,Шайхелимамов,Shayxelimamov,Shaikhelimamov,zags_2025,ev_0017267,active,surname,false
ttn_029109,surname,female,Шәйхелимамова,Шайхелимамова,Shayxelimamova,Shaikhelimamova,zags_2025,ev_0017268,active,surname,false
ttn_029112,given,male,Шәйхелиман,Шайхелиман,Shayxeliman,Shaikheliman,zags_2025,ev_0008857,active,given,false
ttn_029113,surname,male,Шәйхелиманов,Шайхелиманов,Shayxelimanov,Shaikhelimanov,zags_2025,ev_0017269,active,surname,false
ttn_029114,surname,female,Шәйхелиманова,Шайхелиманова,Shayxelimanova,Shaikhelimanova,zags_2025,ev_0017270,active,surname,false
ttn_029117,given,male,Шәйхелислам,Шайхелислам,Shayxelislam,Shaikhelislam,zags_2025,ev_0008860,active,given,false
ttn_029118,surname,male,Шәйхелисламов,Шайхелисламов,Shayxelislamov,Shaikhelislamov,zags_2025,ev_0017271,active,surname,false
ttn_029119,surname,female,Шәйхелисламова,Шайхелисламова,Shayxelislamova,Shaikhelislamova,zags_2025,ev_0017272,active,surname,false
ttn_029122,given,male,Шәйхелгата,Шайхельгата,Shayxelgata,Shaikhelgata,zags_2025,ev_0008863,active,given,false
ttn_029123,surname,male,Шәйхелгатин,Шайхельгатин,Shayxelgatin,Shaikhelgatin,zags_2025,ev_0017273,active,surname,false
ttn_029124,surname,female,Шәйхелгатина,Шайхельгатина,Shayxelgatina,Shaikhelgatina,zags_2025,ev_0017274,active,surname,false
ttn_029127,given,male,Шәйхелгаттар,Шайхельгаттар,Shayxelgattar,Shaikhelgattar,zags_2025,ev_0008866,active,given,false
ttn_029128,surname,male,Шәйхелгаттаров,Шайхельгаттаров,Shayxelgattarov,Shaikhelgattarov,zags_2025,ev_0017275,active,surname,false
ttn_029129,surname,female,Шәйхелгаттарова,Шайхельгаттарова,Shayxelgattarova,Shaikhelgattarova,zags_2025,ev_0017276,active,surname,false
ttn_029132,given,male,Шәйхеморат,Шайхемурат,Shayxemorat,Shaikhemurat,zags_2025,ev_0008869,active,given,false
ttn_029133,surname,male,Шәйхеморатов,Шайхемуратов,Shayxemoratov,Shaikhemuratov,zags_2025,ev_0017277,active,surname,false
ttn_029134,surname,female,Шәйхеморатова,Шайхемуратова,Shayxemoratova,Shaikhemuratova,zags_2025,ev_0017278,active,surname,false
ttn_029137,given,male,Шәйхемөхәммәт,Шайхемухаммет,Shayxemoxammat,Shaikhemukhammet,zags_2025,ev_0008872,active,given,false
ttn_029138,surname,male,Шәйхемөхәммәтов,Шайхемухамметов,Shayxemoxammatov,Shaikhemukhammetov,zags_2025,ev_0017279,active,surname,false
ttn_029139,surname,female,Шәйхемөхәммәтова,Шайхемухамметова,Shayxemoxammatova,Shaikhemukhammetova,zags_2025,ev_0017280,active,surname,false
ttn_029142,given,male,Шәйхерәхман,Шайхерахман,Shayxeraxman,Shaikherakhman,zags_2025,ev_0008875,active,given,false
ttn_029143,surname,male,Шәйхерәхманов,Шайхерахманов,Shayxeraxmanov,Shaikherakhmanov,zags_2025,ev_0017281,active,surname,false
ttn_029144,surname,female,Шәйхерәхманова,Шайхерахманова,Shayxeraxmanova,Shaikherakhmanova,zags_2025,ev_0017282,active,surname,false
ttn_029147,given,male,Шәйхесәлим,Шайхесалим,Shayxesalim,Shaikhesalim,zags_2025,ev_0008878,active,given,false
ttn_029148,surname,male,Шәйхесәлимов,Шайхесалимов,Shayxesalimov,Shaikhesalimov,zags_2025,ev_0017283,active,surname,false
ttn_029149,surname,female,Шәйхесәлимова,Шайхесалимова,Shayxesalimova,Shaikhesalimova,zags_2025,ev_0017284,active,surname,false
ttn_029152,given,male,Шәйхесаттар,Шайхесатгар,Shayxesattar,Shaikhesatgar,zags_2025,ev_0008881,active,given,false
ttn_029153,surname,male,Шәйхесаттаров,Шайхесаттаров,Shayxesattarov,Shaikhesattarov,zags_2025,ev_0017285,active,surname,false
ttn_029154,surname,female,Шәйхесаттарова,Шайхесаттарова,Shayxesattarova,Shaikhesattarova,zags_2025,ev_0017286,active,surname,false
ttn_029157,given,male,Шәйхетдин,Шайхетдин,Shayxetdin,Shaikhetdin,zags_2025,ev_0008884,active,given,false
ttn_029158,surname,male,Шәйхетдинов,Шайхетдинов,Shayxetdinov,Shaikhetdinov,zags_2025,ev_0017287,active,surname,false
ttn_029159,surname,female,Шәйхетдинова,Шайхетдинова,Shayxetdinova,Shaikhetdinova,zags_2025,ev_0017288,active,surname,false
ttn_029162,given,male,Шәйхи,Шайхи,Shayxi,Shaikhi,zags_2025,ev_0008887,active,given,false
ttn_029163,surname,male,Шәйхиев,Шайхиев,Shayxiev,Shaikhiev,zags_2025,ev_0017289,active,surname,false
ttn_029164,surname,female,Шәйхиева,Шайхиева,Shayxieva,Shaikhieva,zags_2025,ev_0017290,active,surname,false
ttn_029167,given,male,Шәйхинур,Шайхинур,Shayxinur,Shaikhinur,zags_2025,ev_0008890,active,given,false
ttn_029168,surname,male,Шәйхинуров,Шайхинуров,Shayxinurov,Shaikhinurov,zags_2025,ev_0017291,active,surname,false
ttn_029169,surname,female,Шәйхинурова,Шайхинурова,Shayxinurova,Shaikhinurova,zags_2025,ev_0017292,active,surname,false
ttn_029172,given,female,Шәйхия,Шайхия,Shayxiya,Shaikhiia,zags_2025,ev_0011254,active,given,false
ttn_029173,given,male,Шәйхияр,Шайхияр,Shayxiyar,Shaikhiiar,zags_2025,ev_0008893,active,given,false
ttn_029174,surname,male,Шәйхияров,Шайхияров,Shayxiyarov,Shaikhiiarov,zags_2025,ev_0017293,active,surname,false
ttn_029175,surname,female,Шәйхиярова,Шайхиярова,Shayxiyarova,Shaikhiiarova,zags_2025,ev_0017294,active,surname,false
ttn_029178,given,male,Шәйхулла,Шайхулла,Shayxulla,Shaikhulla,zags_2025,ev_0008896,active,given,false
ttn_029179,surname,male,Шәйхуллин,Шайхуллин,Shayxullin,Shaikhullin,zags_2025,ev_0017297,active,surname,false
ttn_029180,surname,female,Шәйхуллина,Шайхуллина,Shayxullina,Shaikhullina,zags_2025,ev_0017298,active,surname,false
ttn_029183,given,male,Шакир,Шакир,Shakir,Shakir,zags_2025,ev_0008899,active,given,false
ttn_029186,given,female,Шакирә,Шакира,Shakira,Shakira,zags_2025,ev_0011255,active,given,false
ttn_029189,given,male,Шакирҗан,Шакирзян,Shakircan,Shakirzian,zags_2025,ev_0008902,active,given,false
ttn_029190,surname,male,Шакирҗанов,Шакирзянов,Shakircanov,Shakirzianov,zags_2025,ev_0017299,active,surname,false
ttn_029191,surname,female,Шакирҗанова,Шакирзянова,Shakircanova,Shakirzianova,zags_2025,ev_0017300,active,surname,false
ttn_029194,surname,male,Шакиров,Шакиров,Shakirov,Shakirov,zags_2025,ev_0017301,active,surname,false
ttn_029195,surname,female,Шакирова,Шакирова,Shakirova,Shakirova,zags_2025,ev_0017302,active,surname,false
ttn_029199,given,male,Шакирулла,Шакирулла,Shakirulla,Shakirulla,zags_2025,ev_0008905,active,given,false
ttn_029202,surname,male,Шакируллин,Шакируллин,Shakirullin,Shakirullin,zags_2025,ev_0017303,active,surname,false
ttn_029203,surname,female,Шакируллина,Шакируллина,Shakirullina,Shakirullina,zags_2025,ev_0017304,active,surname,false
ttn_029212,given,male,Шәкүр,Шакур,Shakur,Shakur,zags_2025,ev_0008908,active,given,false
ttn_029213,given,female,Шәкүрә,Шакура,Shakura,Shakura,zags_2025,ev_0011256,active,given,false
ttn_029214,surname,male,Шәкүров,Шакуров,Shakurov,Shakurov,zags_2025,ev_0017305,active,surname,false
ttn_029215,surname,female,Шәкүрова,Шакурова,Shakurova,Shakurova,zags_2025,ev_0017306,active,surname,false
ttn_029218,given,male,Шамбулат,Шамбулат,Shambulat,Shambulat,zags_2025,ev_0008911,active,given,false
ttn_029221,surname,male,Шамбулатов,Шамбулатов,Shambulatov,Shambulatov,zags_2025,ev_0017307,active,surname,false
ttn_029222,surname,female,Шамбулатова,Шамбулатова,Shambulatova,Shambulatova,zags_2025,ev_0017308,active,surname,false
ttn_029225,given,female,Шәмгыйбәдәр,Шамгибадар,Shamgyybadar,Shamgibadar,zags_2025,ev_0011257,active,given,false
ttn_029226,given,female,Шәмгыйбану,Шамгибану,Shamgyybanu,Shamgibanu,zags_2025,ev_0011258,active,given,false
ttn_029227,given,female,Шәмгыйбикә,Шамгибикя,Shamgyybika,Shamgibikia,zags_2025,ev_0011259,active,given,false
ttn_029228,given,female,Шәмгыйҗиһан,Шамгиджихан,Shamgyycihan,Shamgidzhikhan,zags_2025,ev_0011260,active,given,false
ttn_029229,given,male,Шәмгун,Шамгун,Shamgun,Shamgun,zags_2025,ev_0008914,active,given,false
ttn_029230,surname,male,Шәмгунов,Шамгунов,Shamgunov,Shamgunov,zags_2025,ev_0017309,active,surname,false
ttn_029231,surname,female,Шәмгунова,Шамгунова,Shamgunova,Shamgunova,zags_2025,ev_0017310,active,surname,false
ttn_029237,surname,male,Шамилев,Шамилев,Shamilev,Shamilev,zags_2025,ev_0017311,active,surname,false
ttn_029238,surname,female,Шамилева,Шамилева,Shamileva,Shamileva,zags_2025,ev_0017312,active,surname,false
ttn_029241,given,male,Шамил,Шамиль,Shamil,Shamil,zags_2025,ev_0008917,active,given,false
ttn_029242,given,female,Шамилә,Шамиля,Shamila,Shamilia,zags_2025,ev_0011261,active,given,false
ttn_029244,given,male,Шаммас,Шаммас,Shammas,Shammas,zags_2025,ev_0008920,active,given,false
ttn_029247,surname,male,Шаммасов,Шаммасов,Shammasov,Shammasov,zags_2025,ev_0017313,active,surname,false
ttn_029248,surname,female,Шаммасова,Шаммасова,Shammasova,Shammasova,zags_2025,ev_0017314,active,surname,false
ttn_029251,given,male,Шәмсеәнвәр,Шамсеанвар,Shamseanvar,Shamseanvar,zags_2025,ev_0008923,active,given,false
ttn_029252,surname,male,Шәмсеәнвәров,Шамсеанваров,Shamseanvarov,Shamseanvarov,zags_2025,ev_0017315,active,surname,false
ttn_029253,surname,female,Шәмсеәнвәрова,Шамсеанварова,Shamseanvarova,Shamseanvarova,zags_2025,ev_0017316,active,surname,false
ttn_029256,given,male,Шәмсеәхмәт,Шамсеахмет,Shamseaxmat,Shamseakhmet,zags_2025,ev_0008926,active,given,false
ttn_029257,surname,male,Шәмсеәхмәтов,Шамсеахметов,Shamseaxmatov,Shamseakhmetov,zags_2025,ev_0017317,active,surname,false
ttn_029258,surname,female,Шәмсеәхмәтова,Шамсеахметова,Shamseaxmatova,Shamseakhmetova,zags_2025,ev_0017318,active,surname,false
ttn_029261,given,female,Шәмсебәдәр,Шамсебадар,Shamsebadar,Shamsebadar,zags_2025,ev_0011262,active,given,false
ttn_029262,given,female,Шәмсебанат,Шамсебанат,Shamsebanat,Shamsebanat,zags_2025,ev_0011263,active,given,false
ttn_029263,given,female,Шәмсебану,Шамсебану,Shamsebanu,Shamsebanu,zags_2025,ev_0011264,active,given,false
ttn_029264,given,female,Шәмсебаян,Шамсебаян,Shamsebayan,Shamsebaian,zags_2025,ev_0011265,active,given,false
ttn_029265,given,female,Шәмсебикә,Шамсебикя,Shamsebika,Shamsebikia,zags_2025,ev_0011266,active,given,false
ttn_029266,given,male,Шәмсевафа,Шамсевафа,Shamsevafa,Shamsevafa,zags_2025,ev_0008929,active,given,false
ttn_029267,surname,male,Шәмсевафин,Шамсевафин,Shamsevafin,Shamsevafin,zags_2025,ev_0017319,active,surname,false
ttn_029268,surname,female,Шәмсевафина,Шамсевафина,Shamsevafina,Shamsevafina,zags_2025,ev_0017320,active,surname,false
ttn_029271,given,male,Шәмсегазый,Шамсегази,Shamsegazyy,Shamsegazi,zags_2025,ev_0008932,active,given,false
ttn_029272,surname,male,Шәмсегазыев,Шамсегазиев,Shamsegazyev,Shamsegaziev,zags_2025,ev_0017321,active,surname,false
ttn_029273,surname,female,Шәмсегазыева,Шамсегазиева,Shamsegazyeva,Shamsegazieva,zags_2025,ev_0017322,active,surname,false
ttn_029276,given,male,Шәмсегазиз,Шамсегазиз,Shamsegaziz,Shamsegaziz,zags_2025,ev_0008935,active,given,false
ttn_029277,surname,male,Шәмсегазизов,Шамсегазизов,Shamsegazizov,Shamsegazizov,zags_2025,ev_0017323,active,surname,false
ttn_029278,surname,female,Шәмсегазизова,Шамсегазизова,Shamsegazizova,Shamsegazizova,zags_2025,ev_0017324,active,surname,false
ttn_029281,given,male,Шәмсегали,Шамсегали,Shamsegali,Shamsegali,zags_2025,ev_0008938,active,given,false
ttn_029282,surname,male,Шәмсегалиев,Шамсегалиев,Shamsegaliev,Shamsegaliev,zags_2025,ev_0017325,active,surname,false
ttn_029283,surname,female,Шәмсегалиева,Шамсегалиева,Shamsegalieva,Shamsegalieva,zags_2025,ev_0017326,active,surname,false
ttn_029286,given,male,Шәмсегалим,Шамсегалим,Shamsegalim,Shamsegalim,zags_2025,ev_0008941,active,given,false
ttn_029287,surname,male,Шәмсегалимов,Шамсегалимов,Shamsegalimov,Shamsegalimov,zags_2025,ev_0017327,active,surname,false
ttn_029288,surname,female,Шәмсегалимова,Шамсегалимова,Shamsegalimova,Shamsegalimova,zags_2025,ev_0017328,active,surname,false
ttn_029291,given,female,Шәмсегалия,Шамсегалия,Shamsegaliya,Shamsegaliia,zags_2025,ev_0011268,active,given,false
ttn_029292,given,male,Шәмсегалләм,Шамсегаллям,Shamsegallam,Shamsegalliam,zags_2025,ev_0008944,active,given,false
ttn_029293,surname,male,Шәмсегалләмов,Шамсегаллямов,Shamsegallamov,Shamsegalliamov,zags_2025,ev_0017329,active,surname,false
ttn_029294,surname,female,Шәмсегалләмова,Шамсегаллямова,Shamsegallamova,Shamsegalliamova,zags_2025,ev_0017330,active,surname,false
ttn_029297,surname,male,Шәмсегәрәев,Шамсегараев,Shamsegaraev,Shamsegaraev,zags_2025,ev_0017331,active,surname,false
ttn_029298,surname,female,Шәмсегәрәева,Шамсегараева,Shamsegaraeva,Shamsegaraeva,zags_2025,ev_0017332,active,surname,false
ttn_029301,given,male,Шәмсегәрәй,Шамсегарай,Shamsegaray,Shamsegarai,zags_2025,ev_0008947,active,given,false
ttn_029302,given,male,Шәмсегата,Шамсегата,Shamsegata,Shamsegata,zags_2025,ev_0008950,active,given,false
ttn_029303,surname,male,Шәмсегатин,Шамсегатин,Shamsegatin,Shamsegatin,zags_2025,ev_0017333,active,surname,false
ttn_029304,surname,female,Шәмсегагина,Шамсегатина,Shamsegagina,Shamsegatina,zags_2025,ev_0017334,active,surname,false
ttn_029307,given,male,Шәмсегаффар,Шамсегаффар,Shamsegaffar,Shamsegaffar,zags_2025,ev_0008953,active,given,false
ttn_029308,surname,male,Шәмсегаффаров,Шамсегаффаров,Shamsegaffarov,Shamsegaffarov,zags_2025,ev_0017335,active,surname,false
ttn_029309,surname,female,Шәмсегаффарова,Шамсегаффарова,Shamsegaffarova,Shamsegaffarova,zags_2025,ev_0017336,active,surname,false
ttn_029312,given,female,Шәмсегаян,Шамсегаян,Shamsegayan,Shamsegaian,zags_2025,ev_0011269,active,given,false
ttn_029313,given,female,Шәмсегөл,Шамсегуль,Shamsegol,Shamsegul,zags_2025,ev_0011270,active,given,false
ttn_029314,given,female,Шәмсеҗамал,Шамседжамал,Shamsecamal,Shamsedzhamal,zags_2025,ev_0011271,active,given,false
ttn_029315,given,female,Шәмсеҗиһан,Шамседжихан,Shamsecihan,Shamsedzhikhan,zags_2025,ev_0011272,active,given,false
ttn_029316,given,female,Шәмсекамал,Шамсекамал,Shamsekamal,Shamsekamal,zags_2025,ev_0011273,active,given,false
ttn_029317,given,female,Шәмсекамәр,Шамсекамар,Shamsekamar,Shamsekamar,zags_2025,ev_0011274,active,given,false
ttn_029318,given,male,Шәмселислам,Шамселислам,Shamselislam,Shamselislam,zags_2025,ev_0008956,active,given,false
ttn_029319,surname,male,Шәмселисламов,Шамселисламов,Shamselislamov,Shamselislamov,zags_2025,ev_0017337,active,surname,false
ttn_029322,given,male,Шәмсемәрдан,Шамсемардан,Shamsemardan,Shamsemardan,zags_2025,ev_0008959,active,given,false
ttn_029323,surname,male,Шәмсемәрданов,Шамсемарданов,Shamsemardanov,Shamsemardanov,zags_2025,ev_0017339,active,surname,false
ttn_029324,surname,female,Шәмсемәрданова,Шамсемарданова,Shamsemardanova,Shamsemardanova,zags_2025,ev_0017340,active,surname,false
ttn_029327,given,male,Шәмсемуса,Шамсемуса,Shamsemusa,Shamsemusa,zags_2025,ev_0008962,active,given,false
ttn_029328,surname,male,Шәмсемусин,Шамсемусин,Shamsemusin,Shamsemusin,zags_2025,ev_0017341,active,surname,false
ttn_029329,surname,female,Шәмсемусина,Шамсемусина,Shamsemusina,Shamsemusina,zags_2025,ev_0017342,active,surname,false
ttn_029332,given,male,Шәмсемөхәммәт,Шамсемухаммет,Shamsemoxammat,Shamsemukhammet,zags_2025,ev_0008965,active,given,false
ttn_029333,surname,male,Шәмсемөхәммәтов,Шамсемухамметов,Shamsemoxammatov,Shamsemukhammetov,zags_2025,ev_0017343,active,surname,false
ttn_029334,surname,female,Шәмсемөхәммәтова,Шамсемухамметова,Shamsemoxammatova,Shamsemukhammetova,zags_2025,ev_0017344,active,surname,false
ttn_029337,given,male,Шәмсенәби,Шамсенаби,Shamsenabi,Shamsenabi,zags_2025,ev_0008968,active,given,false
ttn_029338,surname,male,Шәмсенәбиев,Шамсенабиев,Shamsenabiev,Shamsenabiev,zags_2025,ev_0017345,active,surname,false
ttn_029339,surname,female,Шәмсенәбиева,Шамсенабиева,Shamsenabieva,Shamsenabieva,zags_2025,ev_0017346,active,surname,false
ttn_029342,given,female,Шәмсениса,Шамсениса,Shamsenisa,Shamsenisa,zags_2025,ev_0011275,active,given,false
ttn_029343,given,female,Шәмсенур,Шамсенур,Shamsenur,Shamsenur,zags_2025,ev_0011276,active,given,false
ttn_029344,given,male,Шәмсерәхим,Шамсерахим,Shamseraxim,Shamserakhim,zags_2025,ev_0008971,active,given,false
ttn_029345,surname,male,Шәмсерәхимов,Шамсерахимов,Shamseraximov,Shamserakhimov,zags_2025,ev_0017347,active,surname,false
ttn_029346,surname,female,Шәмсерәхимова,Шамсерахимова,Shamseraximova,Shamserakhimova,zags_2025,ev_0017348,active,surname,false
ttn_029349,given,male,Шәмсерәхман,Шамсерахман,Shamseraxman,Shamserakhman,zags_2025,ev_0008974,active,given,false
ttn_029350,surname,male,Шәмсерәхманов,Шамсерахманов,Shamseraxmanov,Shamserakhmanov,zags_2025,ev_0017349,active,surname,false
ttn_029351,surname,female,Шәмсерәхманова,Шамсерахманова,Shamseraxmanova,Shamserakhmanova,zags_2025,ev_0017350,active,surname,false
ttn_029354,given,female,Шәмсеруй,Шамсеруй,Shamseruy,Shamserui,zags_2025,ev_0011277,active,given,false
ttn_029355,given,male,Шәмсесолтан,Шамсесултан,Shamsesoltan,Shamsesultan,zags_2025,ev_0008977,active,given,false
ttn_029356,surname,male,Шәмсесолтанов,Шамсесултанов,Shamsesoltanov,Shamsesultanov,zags_2025,ev_0017351,active,surname,false
ttn_029357,surname,female,Шәмсесолтанова,Шамсесултанова,Shamsesoltanova,Shamsesultanova,zags_2025,ev_0017352,active,surname,false
ttn_029360,given,female,Шәмсесылу,Шамсесылу,Shamsesylu,Shamsesylu,zags_2025,ev_0011278,active,given,false
ttn_029361,given,male,Шәмсетдин,Шамсетдин,Shamsetdin,Shamsetdin,zags_2025,ev_0008980,active,given,false
ttn_029362,surname,male,Шәмсетдинов,Шамсетдинов,Shamsetdinov,Shamsetdinov,zags_2025,ev_0017353,active,surname,false
ttn_029363,surname,female,Шәмсетдинова,Шамсетдинова,Shamsetdinova,Shamsetdinova,zags_2025,ev_0017354,active,surname,false
ttn_029366,given,female,Шәмсехалисә,Шамсехалиса,Shamsexalisa,Shamsekhalisa,zags_2025,ev_0011279,active,given,false
ttn_029367,given,female,Шәмсехәят,Шамсехаят,Shamsexayat,Shamsekhaiat,zags_2025,ev_0011280,active,given,false
ttn_029368,given,male,Шәмси,Шамси,Shamsi,Shamsi,zags_2025,ev_0008983,active,given,false
ttn_029369,surname,male,Шәмсиев,Шамсиев,Shamsiev,Shamsiev,zags_2025,ev_0017355,active,surname,false
ttn_029370,surname,female,Шәмсиева,Шамсиева,Shamsieva,Shamsieva,zags_2025,ev_0017356,active,surname,false
ttn_029373,given,female,Шәмсирә,Шамсира,Shamsira,Shamsira,zags_2025,ev_0011282,active,given,false
ttn_029374,given,female,Шәмсия,Шамсия,Shamsiya,Shamsiia,zags_2025,ev_0011281,active,given,false
ttn_029375,given,male,Шәмсун,Шамсун,Shamsun,Shamsun,zags_2025,ev_0008986,active,given,false
ttn_029376,surname,male,Шәмсунов,Шамсунов,Shamsunov,Shamsunov,zags_2025,ev_0017357,active,surname,false
ttn_029377,surname,female,Шәмсунова,Шамсунова,Shamsunova,Shamsunova,zags_2025,ev_0017358,active,surname,false
ttn_029380,given,female,Шәмсура,Шамсура,Shamsura,Shamsura,zags_2025,ev_0011283,active,given,false
ttn_029381,given,male,Шанбәк,Шанбек,Shanbak,Shanbek,zags_2025,ev_0008989,active,given,false
ttn_029382,surname,male,Шанбәков,Шанбеков,Shanbakov,Shanbekov,zags_2025,ev_0017359,active,surname,false
ttn_029383,surname,female,Шанбәкова,Шанбекова,Shanbakova,Shanbekova,zags_2025,ev_0017360,active,surname,false
ttn_029396,given,male,Шангол,Шангул,Shangol,Shangul,zags_2025,ev_0008992,active,given,false
ttn_029397,surname,male,Шанголов,Шангулов,Shangolov,Shangulov,zags_2025,ev_0017361,active,surname,false
ttn_029398,surname,female,Шанголова,Шангулова,Shangolova,Shangulova,zags_2025,ev_0017362,active,surname,false
ttn_029401,given,male,Шәрәф,Шараф,Sharaf,Sharaf,zags_2025,ev_0008995,active,given,false
ttn_029402,given,male,Шәрәфгали,Шарафгали,Sharafgali,Sharafgali,zags_2025,ev_0008998,active,given,false
ttn_029403,surname,male,Шәрәфгалиев,Шарафгалиев,Sharafgaliev,Sharafgaliev,zags_2025,ev_0017363,active,surname,false
ttn_029404,surname,female,Шәрәфгалиева,Шарафгалиева,Sharafgalieva,Sharafgalieva,zags_2025,ev_0017364,active,surname,false
ttn_029407,given,male,Шәрәфелислам,Шарафелислам,Sharafelislam,Sharafelislam,zags_2025,ev_0009001,active,given,false
ttn_029408,surname,male,Шәрәфелисламов,Шарафелисламов,Sharafelislamov,Sharafelislamov,zags_2025,ev_0017365,active,surname,false
ttn_029409,surname,female,Шәрәфелисламова,Шарафелисламова,Sharafelislamova,Sharafelislamova,zags_2025,ev_0017366,active,surname,false
ttn_029412,given,male,Шәрәфетдин,Шарафетдин,Sharafetdin,Sharafetdin,zags_2025,ev_0009004,active,given,false
ttn_029413,surname,male,Шәрәфетдинов,Шарафетдинов,Sharafetdinov,Sharafetdinov,zags_2025,ev_0017367,active,surname,false
ttn_029414,surname,female,Шәрәфетдинова,Шарафетдинова,Sharafetdinova,Sharafetdinova,zags_2025,ev_0017368,active,surname,false
ttn_029417,surname,male,Шәрәфов,Шарафов,Sharafov,Sharafov,zags_2025,ev_0017369,active,surname,false
ttn_029418,surname,female,Шәрәфова,Шарафова,Sharafova,Sharafova,zags_2025,ev_0017370,active,surname,false
ttn_029421,given,male,Шәрәфулла,Шарафулла,Sharafulla,Sharafulla,zags_2025,ev_0009007,active,given,false
ttn_029422,surname,male,Шәрәфуллин,Шарафуллин,Sharafullin,Sharafullin,zags_2025,ev_0017371,active,surname,false
ttn_029423,surname,female,Шәрәфуллина,Шарафуллина,Sharafullina,Sharafullina,zags_2025,ev_0017372,active,surname,false
ttn_029426,given,female,Шәргыйҗамал,Шаргиджамал,Shargyycamal,Shargidzhamal,zags_2025,ev_0011284,active,given,false
ttn_029427,given,female,Шәргыйкамал,Шаргикамал,Shargyykamal,Shargikamal,zags_2025,ev_0011285,active,given,false
ttn_029428,given,female,Шәргыя,Шаргия,Shargyya,Shargiia,zags_2025,ev_0011286,active,given,false
ttn_029429,given,female,Шәрига,Шарига,Shariga,Shariga,zags_2025,ev_0011287,active,given,false
ttn_029430,given,male,Шәриф,Шариф,Sharif,Sharif,zags_2025,ev_0009010,active,given,false
ttn_029432,given,female,Шәрифә,Шарифа,Sharifa,Sharifa,zags_2025,ev_0011288,active,given,false
ttn_029433,given,female,Шәрифәбану,Шарифабану,Sharifabanu,Sharifabanu,zags_2025,ev_0011289,active,given,false
ttn_029434,given,female,Шәрифәбикә,Шарифабикя,Sharifabika,Sharifabikia,zags_2025,ev_0011290,active,given,false
ttn_029435,given,male,Шәрифгали,Шарифгали,Sharifgali,Sharifgali,zags_2025,ev_0009013,active,given,false
ttn_029436,surname,male,Шәрифгалиев,Шарифгалиев,Sharifgaliev,Sharifgaliev,zags_2025,ev_0017373,active,surname,false
ttn_029437,surname,female,Шәрифгалиева,Шарифгалиева,Sharifgalieva,Sharifgalieva,zags_2025,ev_0017374,active,surname,false
