review_id,subject_kind,subject_id,queue_reason,suggested_relation,source_id,evidence_id,notes
rq_0002641,excluded_entity,ttn_010643,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002642,excluded_entity,ttn_010645,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002643,excluded_entity,ttn_010650,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002644,excluded_entity,ttn_010657,generated_patronymic,review_candidate,zags_2025,ev_0003671,patronymic
rq_0002645,excluded_entity,ttn_010658,generated_patronymic,review_candidate,zags_2025,ev_0003672,patronymic
rq_0002646,excluded_entity,ttn_010666,generated_patronymic,review_candidate,zags_2025,ev_0003668,patronymic
rq_0002647,excluded_entity,ttn_010667,generated_patronymic,review_candidate,zags_2025,ev_0003669,patronymic
rq_0002648,excluded_entity,ttn_010675,generated_patronymic,review_candidate,zags_2025,ev_0003674,patronymic
rq_0002649,excluded_entity,ttn_010676,generated_patronymic,review_candidate,zags_2025,ev_0003675,patronymic
rq_0002650,excluded_entity,ttn_010683,generated_patronymic,review_candidate,zags_2025,ev_0003677,patronymic
rq_0002651,excluded_entity,ttn_010684,generated_patronymic,review_candidate,zags_2025,ev_0003678,patronymic
rq_0002652,excluded_entity,ttn_010691,generated_patronymic,review_candidate,zags_2025,ev_0003680,patronymic
rq_0002653,excluded_entity,ttn_010692,generated_patronymic,review_candidate,zags_2025,ev_0003681,patronymic
rq_0002654,excluded_entity,ttn_010710,generated_patronymic,review_candidate,zags_2025,ev_0003686,patronymic
rq_0002655,excluded_entity,ttn_010711,generated_patronymic,review_candidate,zags_2025,ev_0003687,patronymic
rq_0002656,excluded_entity,ttn_010715,generated_patronymic,review_candidate,zags_2025,ev_0003689,patronymic
rq_0002657,excluded_entity,ttn_010716,generated_patronymic,review_candidate,zags_2025,ev_0003690,patronymic
rq_0002658,excluded_entity,ttn_010719,generated_patronymic,review_candidate,zags_2025,ev_0003683,patronymic
rq_0002659,excluded_entity,ttn_010720,generated_patronymic,review_candidate,zags_2025,ev_0003684,patronymic
rq_0002660,excluded_entity,ttn_010726,generated_patronymic,review_candidate,zags_2025,ev_0003692,patronymic
rq_0002661,excluded_entity,ttn_010727,generated_patronymic,review_candidate,zags_2025,ev_0003693,patronymic
rq_0002662,excluded_entity,ttn_010733,generated_patronymic,review_candidate,zags_2025,ev_0003695,patronymic
rq_0002663,excluded_entity,ttn_010734,generated_patronymic,review_candidate,zags_2025,ev_0003696,patronymic
rq_0002664,excluded_entity,ttn_010744,generated_patronymic,review_candidate,zags_2025,ev_0003698,patronymic
rq_0002665,excluded_entity,ttn_010745,generated_patronymic,review_candidate,zags_2025,ev_0003699,patronymic
rq_0002666,excluded_entity,ttn_010754,generated_patronymic,review_candidate,zags_2025,ev_0003704,patronymic
rq_0002667,excluded_entity,ttn_010755,generated_patronymic,review_candidate,zags_2025,ev_0003705,patronymic
rq_0002668,excluded_entity,ttn_010758,generated_patronymic,review_candidate,zags_2025,ev_0003701,patronymic
rq_0002669,excluded_entity,ttn_010759,generated_patronymic,review_candidate,zags_2025,ev_0003702,patronymic
rq_0002670,excluded_entity,ttn_010765,generated_patronymic,review_candidate,zags_2025,ev_0003707,patronymic
rq_0002671,excluded_entity,ttn_010766,generated_patronymic,review_candidate,zags_2025,ev_0003708,patronymic
rq_0002672,excluded_entity,ttn_010772,generated_patronymic,review_candidate,zags_2025,ev_0003710,patronymic
rq_0002673,excluded_entity,ttn_010773,generated_patronymic,review_candidate,zags_2025,ev_0003711,patronymic
rq_0002674,excluded_entity,ttn_010777,generated_patronymic,review_candidate,zags_2025,ev_0003713,patronymic
rq_0002675,excluded_entity,ttn_010778,generated_patronymic,review_candidate,zags_2025,ev_0003714,patronymic
rq_0002676,excluded_entity,ttn_010785,generated_patronymic,review_candidate,zags_2025,ev_0003716,patronymic
rq_0002677,excluded_entity,ttn_010786,generated_patronymic,review_candidate,zags_2025,ev_0003717,patronymic
rq_0002678,excluded_entity,ttn_010787,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002679,excluded_entity,ttn_010788,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002680,excluded_entity,ttn_010789,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002681,excluded_entity,ttn_010796,generated_patronymic,review_candidate,zags_2025,ev_0003719,patronymic
rq_0002682,excluded_entity,ttn_010797,generated_patronymic,review_candidate,zags_2025,ev_0003720,patronymic
rq_0002683,excluded_entity,ttn_010804,generated_patronymic,review_candidate,zags_2025,ev_0003725,patronymic
rq_0002684,excluded_entity,ttn_010805,generated_patronymic,review_candidate,zags_2025,ev_0003726,patronymic
rq_0002685,excluded_entity,ttn_010809,generated_patronymic,review_candidate,zags_2025,ev_0003728,patronymic
rq_0002686,excluded_entity,ttn_010810,generated_patronymic,review_candidate,zags_2025,ev_0003729,patronymic
rq_0002687,excluded_entity,ttn_010813,generated_patronymic,review_candidate,zags_2025,ev_0003722,patronymic
rq_0002688,excluded_entity,ttn_010814,generated_patronymic,review_candidate,zags_2025,ev_0003723,patronymic
rq_0002689,excluded_entity,ttn_010818,generated_patronymic,review_candidate,zags_2025,ev_0003731,patronymic
rq_0002690,excluded_entity,ttn_010819,generated_patronymic,review_candidate,zags_2025,ev_0003732,patronymic
rq_0002691,excluded_entity,ttn_010823,generated_patronymic,review_candidate,zags_2025,ev_0003737,patronymic
rq_0002692,excluded_entity,ttn_010824,generated_patronymic,review_candidate,zags_2025,ev_0003738,patronymic
rq_0002693,excluded_entity,ttn_010829,generated_patronymic,review_candidate,zags_2025,ev_0003740,patronymic
rq_0002694,excluded_entity,ttn_010830,generated_patronymic,review_candidate,zags_2025,ev_0003741,patronymic
rq_0002695,excluded_entity,ttn_010834,generated_patronymic,review_candidate,zags_2025,ev_0003743,patronymic
rq_0002696,excluded_entity,ttn_010835,generated_patronymic,review_candidate,zags_2025,ev_0003744,patronymic
rq_0002697,excluded_entity,ttn_010838,generated_patronymic,review_candidate,zags_2025,ev_0003734,patronymic
rq_0002698,excluded_entity,ttn_010839,generated_patronymic,review_candidate,zags_2025,ev_0003735,patronymic
rq_0002699,excluded_entity,ttn_010843,generated_patronymic,review_candidate,zags_2025,ev_0003746,patronymic
rq_0002700,excluded_entity,ttn_010844,generated_patronymic,review_candidate,zags_2025,ev_0003747,patronymic
rq_0002701,excluded_entity,ttn_010848,generated_patronymic,review_candidate,zags_2025,ev_0003749,patronymic
rq_0002702,excluded_entity,ttn_010849,generated_patronymic,review_candidate,zags_2025,ev_0003750,patronymic
rq_0002703,excluded_entity,ttn_010910,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002704,excluded_entity,ttn_010912,missing_tatar_canonical,review_candidate,maintainer_added,,maintainer_added
rq_0002705,excluded_entity,ttn_010913,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002706,excluded_entity,ttn_010914,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002707,excluded_entity,ttn_010918,generated_patronymic,review_candidate,zags_2025,ev_0003752,patronymic
rq_0002708,excluded_entity,ttn_010919,generated_patronymic,review_candidate,zags_2025,ev_0003753,patronymic
rq_0002709,excluded_entity,ttn_010938,generated_patronymic,review_candidate,zags_2025,ev_0003755,patronymic
rq_0002710,excluded_entity,ttn_010939,generated_patronymic,review_candidate,zags_2025,ev_0003756,patronymic
rq_0002711,excluded_entity,ttn_010941,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002712,excluded_entity,ttn_010947,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002713,excluded_entity,ttn_010954,generated_patronymic,review_candidate,zags_2025,ev_0003761,patronymic
rq_0002714,excluded_entity,ttn_010955,generated_patronymic,review_candidate,zags_2025,ev_0003762,patronymic
rq_0002715,excluded_entity,ttn_010959,generated_patronymic,review_candidate,zags_2025,ev_0003764,patronymic
rq_0002716,excluded_entity,ttn_010960,generated_patronymic,review_candidate,zags_2025,ev_0003765,patronymic
rq_0002717,excluded_entity,ttn_010963,generated_patronymic,review_candidate,zags_2025,ev_0003758,patronymic
rq_0002718,excluded_entity,ttn_010964,generated_patronymic,review_candidate,zags_2025,ev_0003759,patronymic
rq_0002719,excluded_entity,ttn_010968,generated_patronymic,review_candidate,zags_2025,ev_0003767,patronymic
rq_0002720,excluded_entity,ttn_010969,generated_patronymic,review_candidate,zags_2025,ev_0003768,patronymic
rq_0002721,excluded_entity,ttn_010973,generated_patronymic,review_candidate,zags_2025,ev_0003770,patronymic
rq_0002722,excluded_entity,ttn_010974,generated_patronymic,review_candidate,zags_2025,ev_0003771,patronymic
rq_0002723,excluded_entity,ttn_010976,generated_patronymic,review_candidate,zags_2025,ev_0003773,patronymic
rq_0002724,excluded_entity,ttn_010977,generated_patronymic,review_candidate,zags_2025,ev_0003774,patronymic
rq_0002725,excluded_entity,ttn_010985,generated_patronymic,review_candidate,zags_2025,ev_0003776,patronymic
rq_0002726,excluded_entity,ttn_010986,generated_patronymic,review_candidate,zags_2025,ev_0003777,patronymic
rq_0002727,excluded_entity,ttn_011018,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002728,excluded_entity,ttn_011022,generated_patronymic,review_candidate,zags_2025,ev_0003779,patronymic
rq_0002729,excluded_entity,ttn_011023,generated_patronymic,review_candidate,zags_2025,ev_0003780,patronymic
rq_0002730,excluded_entity,ttn_011038,generated_patronymic,review_candidate,zags_2025,ev_0003782,patronymic
rq_0002731,excluded_entity,ttn_011039,generated_patronymic,review_candidate,zags_2025,ev_0003783,patronymic
rq_0002732,excluded_entity,ttn_011043,generated_patronymic,review_candidate,zags_2025,ev_0003785,patronymic
rq_0002733,excluded_entity,ttn_011044,generated_patronymic,review_candidate,zags_2025,ev_0003786,patronymic
rq_0002734,excluded_entity,ttn_011048,generated_patronymic,review_candidate,zags_2025,ev_0003788,patronymic
rq_0002735,excluded_entity,ttn_011049,generated_patronymic,review_candidate,zags_2025,ev_0003789,patronymic
rq_0002736,excluded_entity,ttn_011053,generated_patronymic,review_candidate,zags_2025,ev_0003791,patronymic
rq_0002737,excluded_entity,ttn_011054,generated_patronymic,review_candidate,zags_2025,ev_0003792,patronymic
rq_0002738,excluded_entity,ttn_011058,generated_patronymic,review_candidate,zags_2025,ev_0003794,patronymic
rq_0002739,excluded_entity,ttn_011059,generated_patronymic,review_candidate,zags_2025,ev_0003795,patronymic
rq_0002740,excluded_entity,ttn_011063,generated_patronymic,review_candidate,zags_2025,ev_0003797,patronymic
rq_0002741,excluded_entity,ttn_011064,generated_patronymic,review_candidate,zags_2025,ev_0003798,patronymic
rq_0002742,excluded_entity,ttn_011069,generated_patronymic,review_candidate,zags_2025,ev_0003803,patronymic
rq_0002743,excluded_entity,ttn_011070,generated_patronymic,review_candidate,zags_2025,ev_0003804,patronymic
rq_0002744,excluded_entity,ttn_011074,generated_patronymic,review_candidate,zags_2025,ev_0003806,patronymic
rq_0002745,excluded_entity,ttn_011075,generated_patronymic,review_candidate,zags_2025,ev_0003807,patronymic
rq_0002746,excluded_entity,ttn_011078,generated_patronymic,review_candidate,zags_2025,ev_0003800,patronymic
rq_0002747,excluded_entity,ttn_011079,generated_patronymic,review_candidate,zags_2025,ev_0003801,patronymic
rq_0002748,excluded_entity,ttn_011083,generated_patronymic,review_candidate,zags_2025,ev_0003809,patronymic
rq_0002749,excluded_entity,ttn_011084,generated_patronymic,review_candidate,zags_2025,ev_0003810,patronymic
rq_0002750,excluded_entity,ttn_011088,generated_patronymic,review_candidate,zags_2025,ev_0003815,patronymic
rq_0002751,excluded_entity,ttn_011089,generated_patronymic,review_candidate,zags_2025,ev_0003816,patronymic
rq_0002752,excluded_entity,ttn_011094,generated_patronymic,review_candidate,zags_2025,ev_0003812,patronymic
rq_0002753,excluded_entity,ttn_011095,generated_patronymic,review_candidate,zags_2025,ev_0003813,patronymic
rq_0002754,excluded_entity,ttn_011106,generated_patronymic,review_candidate,zags_2025,ev_0003818,patronymic
rq_0002755,excluded_entity,ttn_011107,generated_patronymic,review_candidate,zags_2025,ev_0003819,patronymic
rq_0002756,excluded_entity,ttn_011114,generated_patronymic,review_candidate,zags_2025,ev_0003824,patronymic
rq_0002757,excluded_entity,ttn_011115,generated_patronymic,review_candidate,zags_2025,ev_0003825,patronymic
rq_0002758,excluded_entity,ttn_011119,generated_patronymic,review_candidate,zags_2025,ev_0003827,patronymic
rq_0002759,excluded_entity,ttn_011120,generated_patronymic,review_candidate,zags_2025,ev_0003828,patronymic
rq_0002760,excluded_entity,ttn_011123,generated_patronymic,review_candidate,zags_2025,ev_0003830,patronymic
rq_0002761,excluded_entity,ttn_011124,generated_patronymic,review_candidate,zags_2025,ev_0003831,patronymic
rq_0002762,excluded_entity,ttn_011128,generated_patronymic,review_candidate,zags_2025,ev_0003821,patronymic
rq_0002763,excluded_entity,ttn_011129,generated_patronymic,review_candidate,zags_2025,ev_0003822,patronymic
rq_0002764,excluded_entity,ttn_011132,generated_patronymic,review_candidate,zags_2025,ev_0003833,patronymic
rq_0002765,excluded_entity,ttn_011133,generated_patronymic,review_candidate,zags_2025,ev_0003834,patronymic
rq_0002766,excluded_entity,ttn_011138,generated_patronymic,review_candidate,zags_2025,ev_0003836,patronymic
rq_0002767,excluded_entity,ttn_011139,generated_patronymic,review_candidate,zags_2025,ev_0003837,patronymic
rq_0002768,excluded_entity,ttn_011146,generated_patronymic,review_candidate,zags_2025,ev_0003839,patronymic
rq_0002769,excluded_entity,ttn_011147,generated_patronymic,review_candidate,zags_2025,ev_0003840,patronymic
rq_0002770,excluded_entity,ttn_011154,generated_patronymic,review_candidate,zags_2025,ev_0003845,patronymic
rq_0002771,excluded_entity,ttn_011155,generated_patronymic,review_candidate,zags_2025,ev_0003846,patronymic
rq_0002772,excluded_entity,ttn_011159,generated_patronymic,review_candidate,zags_2025,ev_0003848,patronymic
rq_0002773,excluded_entity,ttn_011160,generated_patronymic,review_candidate,zags_2025,ev_0003849,patronymic
rq_0002774,excluded_entity,ttn_011164,generated_patronymic,review_candidate,zags_2025,ev_0003842,patronymic
rq_0002775,excluded_entity,ttn_011165,generated_patronymic,review_candidate,zags_2025,ev_0003843,patronymic
rq_0002776,excluded_entity,ttn_011169,generated_patronymic,review_candidate,zags_2025,ev_0003851,patronymic
rq_0002777,excluded_entity,ttn_011170,generated_patronymic,review_candidate,zags_2025,ev_0003852,patronymic
rq_0002778,excluded_entity,ttn_011174,generated_patronymic,review_candidate,zags_2025,ev_0003854,patronymic
rq_0002779,excluded_entity,ttn_011175,generated_patronymic,review_candidate,zags_2025,ev_0003855,patronymic
rq_0002780,excluded_entity,ttn_011185,generated_patronymic,review_candidate,zags_2025,ev_0003857,patronymic
rq_0002781,excluded_entity,ttn_011186,generated_patronymic,review_candidate,zags_2025,ev_0003858,patronymic
rq_0002782,excluded_entity,ttn_011191,generated_patronymic,review_candidate,zags_2025,ev_0003860,patronymic
rq_0002783,excluded_entity,ttn_011192,generated_patronymic,review_candidate,zags_2025,ev_0003861,patronymic
rq_0002784,excluded_entity,ttn_011197,generated_patronymic,review_candidate,zags_2025,ev_0003863,patronymic
rq_0002785,excluded_entity,ttn_011198,generated_patronymic,review_candidate,zags_2025,ev_0003864,patronymic
rq_0002786,excluded_entity,ttn_011213,generated_patronymic,review_candidate,zags_2025,ev_0003866,patronymic
rq_0002787,excluded_entity,ttn_011214,generated_patronymic,review_candidate,zags_2025,ev_0003867,patronymic
rq_0002788,excluded_entity,ttn_011220,generated_patronymic,review_candidate,zags_2025,ev_0003872,patronymic
rq_0002789,excluded_entity,ttn_011221,generated_patronymic,review_candidate,zags_2025,ev_0003873,patronymic
rq_0002790,excluded_entity,ttn_011224,generated_patronymic,review_candidate,zags_2025,ev_0003869,patronymic
rq_0002791,excluded_entity,ttn_011225,generated_patronymic,review_candidate,zags_2025,ev_0003870,patronymic
rq_0002792,excluded_entity,ttn_011226,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002793,excluded_entity,ttn_011590,generated_patronymic,review_candidate,zags_2025,ev_0003875,patronymic
rq_0002794,excluded_entity,ttn_011591,generated_patronymic,review_candidate,zags_2025,ev_0003876,patronymic
rq_0002795,excluded_entity,ttn_011595,generated_patronymic,review_candidate,zags_2025,ev_0003878,patronymic
rq_0002796,excluded_entity,ttn_011596,generated_patronymic,review_candidate,zags_2025,ev_0003879,patronymic
rq_0002797,excluded_entity,ttn_011602,generated_patronymic,review_candidate,zags_2025,ev_0003881,patronymic
rq_0002798,excluded_entity,ttn_011603,generated_patronymic,review_candidate,zags_2025,ev_0003882,patronymic
rq_0002799,excluded_entity,ttn_011609,generated_patronymic,review_candidate,zags_2025,ev_0003884,patronymic
rq_0002800,excluded_entity,ttn_011610,generated_patronymic,review_candidate,zags_2025,ev_0003885,patronymic
rq_0002801,excluded_entity,ttn_011617,generated_patronymic,review_candidate,zags_2025,ev_0003887,patronymic
rq_0002802,excluded_entity,ttn_011618,generated_patronymic,review_candidate,zags_2025,ev_0003888,patronymic
rq_0002803,excluded_entity,ttn_011626,generated_patronymic,review_candidate,zags_2025,ev_0003890,patronymic
rq_0002804,excluded_entity,ttn_011627,generated_patronymic,review_candidate,zags_2025,ev_0003891,patronymic
rq_0002805,excluded_entity,ttn_011631,generated_patronymic,review_candidate,zags_2025,ev_0003893,patronymic
rq_0002806,excluded_entity,ttn_011632,generated_patronymic,review_candidate,zags_2025,ev_0003894,patronymic
rq_0002807,excluded_entity,ttn_011641,generated_patronymic,review_candidate,zags_2025,ev_0003896,patronymic
rq_0002808,excluded_entity,ttn_011642,generated_patronymic,review_candidate,zags_2025,ev_0003897,patronymic
rq_0002809,excluded_entity,ttn_011648,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002810,excluded_entity,ttn_011652,generated_patronymic,review_candidate,zags_2025,ev_0003899,patronymic
rq_0002811,excluded_entity,ttn_011653,generated_patronymic,review_candidate,zags_2025,ev_0003900,patronymic
rq_0002812,excluded_entity,ttn_011671,generated_patronymic,review_candidate,zags_2025,ev_0003902,patronymic
rq_0002813,excluded_entity,ttn_011672,generated_patronymic,review_candidate,zags_2025,ev_0003903,patronymic
rq_0002814,excluded_entity,ttn_011680,generated_patronymic,review_candidate,zags_2025,ev_0003908,patronymic
rq_0002815,excluded_entity,ttn_011681,generated_patronymic,review_candidate,zags_2025,ev_0003909,patronymic
rq_0002816,excluded_entity,ttn_011684,generated_patronymic,review_candidate,zags_2025,ev_0003905,patronymic
rq_0002817,excluded_entity,ttn_011685,generated_patronymic,review_candidate,zags_2025,ev_0003906,patronymic
rq_0002818,excluded_entity,ttn_011703,generated_patronymic,review_candidate,zags_2025,ev_0003911,patronymic
rq_0002819,excluded_entity,ttn_011704,generated_patronymic,review_candidate,zags_2025,ev_0003912,patronymic
rq_0002820,excluded_entity,ttn_011707,generated_patronymic,review_candidate,zags_2025,ev_0003914,patronymic
rq_0002821,excluded_entity,ttn_011708,generated_patronymic,review_candidate,zags_2025,ev_0003915,patronymic
rq_0002822,excluded_entity,ttn_011718,generated_patronymic,review_candidate,zags_2025,ev_0003917,patronymic
rq_0002823,excluded_entity,ttn_011719,generated_patronymic,review_candidate,zags_2025,ev_0003918,patronymic
rq_0002824,excluded_entity,ttn_011741,generated_patronymic,review_candidate,zags_2025,ev_0003920,patronymic
rq_0002825,excluded_entity,ttn_011742,generated_patronymic,review_candidate,zags_2025,ev_0003921,patronymic
rq_0002826,excluded_entity,ttn_011758,generated_patronymic,review_candidate,zags_2025,ev_0003923,patronymic
rq_0002827,excluded_entity,ttn_011759,generated_patronymic,review_candidate,zags_2025,ev_0003924,patronymic
rq_0002828,excluded_entity,ttn_011764,generated_patronymic,review_candidate,zags_2025,ev_0003926,patronymic
rq_0002829,excluded_entity,ttn_011765,generated_patronymic,review_candidate,zags_2025,ev_0003927,patronymic
rq_0002830,excluded_entity,ttn_011770,generated_patronymic,review_candidate,zags_2025,ev_0003929,patronymic
rq_0002831,excluded_entity,ttn_011771,generated_patronymic,review_candidate,zags_2025,ev_0003930,patronymic
rq_0002832,excluded_entity,ttn_011775,generated_patronymic,review_candidate,zags_2025,ev_0003932,patronymic
rq_0002833,excluded_entity,ttn_011776,generated_patronymic,review_candidate,zags_2025,ev_0003933,patronymic
rq_0002834,excluded_entity,ttn_011785,generated_patronymic,review_candidate,zags_2025,ev_0003935,patronymic
rq_0002835,excluded_entity,ttn_011786,generated_patronymic,review_candidate,zags_2025,ev_0003936,patronymic
rq_0002836,excluded_entity,ttn_011792,generated_patronymic,review_candidate,zags_2025,ev_0003938,patronymic
rq_0002837,excluded_entity,ttn_011793,generated_patronymic,review_candidate,zags_2025,ev_0003939,patronymic
rq_0002838,excluded_entity,ttn_011798,generated_patronymic,review_candidate,zags_2025,ev_0003941,patronymic
rq_0002839,excluded_entity,ttn_011799,generated_patronymic,review_candidate,zags_2025,ev_0003942,patronymic
rq_0002840,excluded_entity,ttn_011805,generated_patronymic,review_candidate,zags_2025,ev_0003944,patronymic
rq_0002841,excluded_entity,ttn_011806,generated_patronymic,review_candidate,zags_2025,ev_0003945,patronymic
rq_0002842,excluded_entity,ttn_011816,generated_patronymic,review_candidate,zags_2025,ev_0003950,patronymic
rq_0002843,excluded_entity,ttn_011817,generated_patronymic,review_candidate,zags_2025,ev_0003951,patronymic
rq_0002844,excluded_entity,ttn_011820,generated_patronymic,review_candidate,zags_2025,ev_0003947,patronymic
rq_0002845,excluded_entity,ttn_011821,generated_patronymic,review_candidate,zags_2025,ev_0003948,patronymic
rq_0002846,excluded_entity,ttn_011824,generated_patronymic,review_candidate,zags_2025,ev_0003953,patronymic
rq_0002847,excluded_entity,ttn_011825,generated_patronymic,review_candidate,zags_2025,ev_0003954,patronymic
rq_0002848,excluded_entity,ttn_011834,generated_patronymic,review_candidate,zags_2025,ev_0003956,patronymic
rq_0002849,excluded_entity,ttn_011835,generated_patronymic,review_candidate,zags_2025,ev_0003957,patronymic
rq_0002850,excluded_entity,ttn_011837,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002851,excluded_entity,ttn_011841,generated_patronymic,review_candidate,zags_2025,ev_0003959,patronymic
rq_0002852,excluded_entity,ttn_011842,generated_patronymic,review_candidate,zags_2025,ev_0003960,patronymic
rq_0002853,excluded_entity,ttn_011846,generated_patronymic,review_candidate,zags_2025,ev_0003962,patronymic
rq_0002854,excluded_entity,ttn_011847,generated_patronymic,review_candidate,zags_2025,ev_0003963,patronymic
rq_0002855,excluded_entity,ttn_011856,generated_patronymic,review_candidate,zags_2025,ev_0003968,patronymic
rq_0002856,excluded_entity,ttn_011857,generated_patronymic,review_candidate,zags_2025,ev_0003969,patronymic
rq_0002857,excluded_entity,ttn_011860,generated_patronymic,review_candidate,zags_2025,ev_0003965,patronymic
rq_0002858,excluded_entity,ttn_011861,generated_patronymic,review_candidate,zags_2025,ev_0003966,patronymic
rq_0002859,excluded_entity,ttn_011862,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002860,excluded_entity,ttn_011866,generated_patronymic,review_candidate,zags_2025,ev_0003971,patronymic
rq_0002861,excluded_entity,ttn_011867,generated_patronymic,review_candidate,zags_2025,ev_0003972,patronymic
rq_0002862,excluded_entity,ttn_011892,generated_patronymic,review_candidate,zags_2025,ev_0003974,patronymic
rq_0002863,excluded_entity,ttn_011893,generated_patronymic,review_candidate,zags_2025,ev_0003975,patronymic
rq_0002864,excluded_entity,ttn_011999,generated_patronymic,review_candidate,zags_2025,ev_0003977,patronymic
rq_0002865,excluded_entity,ttn_012000,generated_patronymic,review_candidate,zags_2025,ev_0003978,patronymic
rq_0002866,excluded_entity,ttn_012035,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002867,excluded_entity,ttn_012036,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002868,excluded_entity,ttn_012177,generated_patronymic,review_candidate,zags_2025,ev_0004134,patronymic
rq_0002869,excluded_entity,ttn_012181,generated_patronymic,review_candidate,zags_2025,ev_0003980,patronymic
rq_0002870,excluded_entity,ttn_012182,generated_patronymic,review_candidate,zags_2025,ev_0003981,patronymic
rq_0002871,excluded_entity,ttn_012187,generated_patronymic,review_candidate,zags_2025,ev_0003983,patronymic
rq_0002872,excluded_entity,ttn_012188,generated_patronymic,review_candidate,zags_2025,ev_0003984,patronymic
rq_0002873,excluded_entity,ttn_012192,generated_patronymic,review_candidate,zags_2025,ev_0003986,patronymic
rq_0002874,excluded_entity,ttn_012193,generated_patronymic,review_candidate,zags_2025,ev_0003987,patronymic
rq_0002875,excluded_entity,ttn_012197,generated_patronymic,review_candidate,zags_2025,ev_0003989,patronymic
rq_0002876,excluded_entity,ttn_012198,generated_patronymic,review_candidate,zags_2025,ev_0003990,patronymic
rq_0002877,excluded_entity,ttn_012202,generated_patronymic,review_candidate,zags_2025,ev_0003992,patronymic
rq_0002878,excluded_entity,ttn_012203,generated_patronymic,review_candidate,zags_2025,ev_0003993,patronymic
rq_0002879,excluded_entity,ttn_012207,generated_patronymic,review_candidate,zags_2025,ev_0003995,patronymic
rq_0002880,excluded_entity,ttn_012208,generated_patronymic,review_candidate,zags_2025,ev_0003996,patronymic
rq_0002881,excluded_entity,ttn_012213,generated_patronymic,review_candidate,zags_2025,ev_0004001,patronymic
rq_0002882,excluded_entity,ttn_012214,generated_patronymic,review_candidate,zags_2025,ev_0004002,patronymic
rq_0002883,excluded_entity,ttn_012217,generated_patronymic,review_candidate,zags_2025,ev_0003998,patronymic
rq_0002884,excluded_entity,ttn_012218,generated_patronymic,review_candidate,zags_2025,ev_0003999,patronymic
rq_0002885,excluded_entity,ttn_012221,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002886,excluded_entity,ttn_012224,generated_patronymic,review_candidate,zags_2025,ev_0004004,patronymic
rq_0002887,excluded_entity,ttn_012225,generated_patronymic,review_candidate,zags_2025,ev_0004005,patronymic
rq_0002888,excluded_entity,ttn_012226,missing_tatar_canonical,review_candidate,tatar_unified_bootstrap,,bootstrap
rq_0002889,excluded_entity,ttn_012230,generated_patronymic,review_candidate,zags_2025,ev_0004007,patronymic
rq_0002890,excluded_entity,ttn_012231,generated_patronymic,review_candidate,zags_2025,ev_0004008,patronymic
rq_0002891,excluded_entity,ttn_012235,generated_patronymic,review_candidate,zags_2025,ev_0004010,patronymic
rq_0002892,excluded_entity,ttn_012236,generated_patronymic,review_candidate,zags_2025,ev_0004011,patronymic
rq_0002893,excluded_entity,ttn_012242,generated_patronymic,review_candidate,zags_2025,ev_0004016,patronymic
rq_0002894,excluded_entity,ttn_012243,generated_patronymic,review_candidate,zags_2025,ev_0004017,patronymic
rq_0002895,excluded_entity,ttn_012246,generated_patronymic,review_candidate,zags_2025,ev_0004013,patronymic
rq_0002896,excluded_entity,ttn_012247,generated_patronymic,review_candidate,zags_2025,ev_0004014,patronymic
rq_0002897,excluded_entity,ttn_012253,generated_patronymic,review_candidate,zags_2025,ev_0004019,patronymic
rq_0002898,excluded_entity,ttn_012254,generated_patronymic,review_candidate,zags_2025,ev_0004020,patronymic
rq_0002899,excluded_entity,ttn_012260,generated_patronymic,review_candidate,zags_2025,ev_0004022,patronymic
rq_0002900,excluded_entity,ttn_012261,generated_patronymic,review_candidate,zags_2025,ev_0004023,patronymic
rq_0002901,excluded_entity,ttn_012265,generated_patronymic,review_candidate,zags_2025,ev_0004025,patronymic
