alias_id,name_id,alias,script,language_tag,alias_type,method,confidence,source_id,rule_id
a_0029280,ttn_030466,Эриков,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029281,ttn_030467,Erikova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029282,ttn_030467,Эрикова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029283,ttn_030470,Ernest,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029284,ttn_030470,Эрнест,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029285,ttn_030473,Ernestov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029286,ttn_030473,Эрнестов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029287,ttn_030474,Ernestova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029288,ttn_030474,Эрнестова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029289,ttn_030478,Esmira,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029290,ttn_030478,Эсмира,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029291,ttn_030479,Esfir,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029292,ttn_030479,Эсфир,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029293,ttn_030483,Esfirov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029294,ttn_030483,Эсфиров,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029295,ttn_030484,Esfirova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029296,ttn_030484,Эсфирова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029297,ttn_030487,Iuzbek,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029298,ttn_030487,Yozbak,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029299,ttn_030487,Йөзбәк,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029300,ttn_030488,Iuzbekov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029301,ttn_030488,Yozbakov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029302,ttn_030488,Йөзбәков,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029303,ttn_030489,Iuzbekova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029304,ttn_030489,Yozbakova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029305,ttn_030489,Йөзбәкова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029306,ttn_030492,Iuzilia,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029307,ttn_030492,Yuzila,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029308,ttn_030492,Юзилә,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029309,ttn_030504,Iuzmukhammet,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029310,ttn_030504,Yozmoxammat,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029311,ttn_030504,Йөзмөхәммәт,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029312,ttn_030505,Iuzmukhammetov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029313,ttn_030505,Yozmoxammatov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029314,ttn_030505,Йөзмөхәммәтов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029315,ttn_030506,Iuzmukhammetova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029316,ttn_030506,Yozmoxammatova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029317,ttn_030506,Йөзмөхәммәтова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029318,ttn_030510,Iuzum,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029319,ttn_030510,Yozem,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029320,ttn_030510,Йөзем,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029321,ttn_030511,Iuzumbanu,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029322,ttn_030511,Yozembanu,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029323,ttn_030511,Йөзембану,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029324,ttn_030512,Iuzumbikia,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029325,ttn_030512,Yozembika,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029326,ttn_030512,Йөзембикә,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029327,ttn_030513,Iulaman,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029328,ttn_030513,Yulaman,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029329,ttn_030513,Юламан,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029330,ttn_030516,Iulamanov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029331,ttn_030516,Yulamanov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029332,ttn_030516,Юламанов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029333,ttn_030517,Iulamanova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029334,ttn_030517,Yulamanova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029335,ttn_030517,Юламанова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029336,ttn_030520,Iulbakty,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029337,ttn_030520,Yulbakty,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029338,ttn_030520,Юлбакты,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029339,ttn_030523,Iulbaktyev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029340,ttn_030523,Yulbaktyev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029341,ttn_030523,Юлбактыев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029342,ttn_030524,Iulbaktyeva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029343,ttn_030524,Yulbaktyeva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029344,ttn_030524,Юлбактыева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029345,ttn_030527,Iulbirde,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029346,ttn_030527,Yulbirde,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029347,ttn_030527,Юлбирде,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029348,ttn_030532,Iulbirdin,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029349,ttn_030532,Yulbirdin,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029350,ttn_030532,Юлбирдин,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029351,ttn_030533,Iulbirdina,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029352,ttn_030533,Yulbirdina,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029353,ttn_030533,Юлбирдина,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029354,ttn_030534,Iulbulat,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029355,ttn_030534,Yulbulat,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029356,ttn_030534,Юлбулат,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029357,ttn_030537,Iulbulatov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029358,ttn_030537,Yulbulatov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029359,ttn_030537,Юлбулатов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029360,ttn_030538,Iulbulatova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029361,ttn_030538,Yulbulatova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029362,ttn_030538,Юлбулатова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029363,ttn_030541,Iulgiz,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029364,ttn_030541,Yulgiz,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029365,ttn_030541,Юлгиз,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029366,ttn_030544,Iulgiza,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029367,ttn_030544,Yulgiza,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029368,ttn_030544,Юлгизә,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029369,ttn_030545,Iulgizov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029370,ttn_030545,Yulgizov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029371,ttn_030545,Юлгизов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029372,ttn_030546,Iulgizova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029373,ttn_030546,Yulgizova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029374,ttn_030546,Юлгизова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029375,ttn_030550,Iuldash,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029376,ttn_030550,Yuldash,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029377,ttn_030550,Юлдаш,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029378,ttn_030553,Iuldashbaev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029379,ttn_030553,Yuldashbaev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029380,ttn_030553,Юлдашбаев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029381,ttn_030554,Iuldashbaeva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029382,ttn_030554,Yuldashbaeva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029383,ttn_030554,Юлдашбаева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029384,ttn_030557,Iuldashbai,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029385,ttn_030557,Yuldashbay,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029386,ttn_030557,Юлдашбай,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029387,ttn_030560,Iuldashev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029388,ttn_030560,Yuldashev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029389,ttn_030560,Юлдашев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029390,ttn_030561,Iuldasheva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029391,ttn_030561,Yuldasheva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029392,ttn_030561,Юлдашева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029393,ttn_030564,Iulduz,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029394,ttn_030564,Yoldyz,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029395,ttn_030565,Iulduzai,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029396,ttn_030565,Yoldyzay,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029397,ttn_030565,Йолдызай,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029398,ttn_030568,Iulmukhammet,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029399,ttn_030568,Yulmoxammat,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029400,ttn_030568,Юлмөхәммәт,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029401,ttn_030569,Iulmukhammetov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029402,ttn_030569,Yulmoxammatov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029403,ttn_030569,Юлмөхәммәтов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029404,ttn_030570,Iulmukhammetova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029405,ttn_030570,Yulmoxammatova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029406,ttn_030570,Юлмөхәммәтова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029407,ttn_030578,Iulsubaev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029408,ttn_030578,Yulsubaev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029409,ttn_030578,Юлсубаев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029410,ttn_030579,Iulsubaeva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029411,ttn_030579,Yulsubaeva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029412,ttn_030579,Юлсубаева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029413,ttn_030582,Iulsubai,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029414,ttn_030582,Yulsubay,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029415,ttn_030582,Юлсубай,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029416,ttn_030585,Iultan,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029417,ttn_030585,Yultan,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029418,ttn_030585,Юлтаң,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029419,ttn_030586,Iultanov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029420,ttn_030586,Yultanov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029421,ttn_030586,Юлтаңов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029422,ttn_030587,Iultanova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029423,ttn_030587,Yultanova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029424,ttn_030587,Юлтаңова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029425,ttn_030595,Iulchura,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029426,ttn_030595,Yulchura,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029427,ttn_030595,Юлчура,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029428,ttn_030598,Iulchurin,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029429,ttn_030598,Yulchurin,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029430,ttn_030598,Юлчурин,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029431,ttn_030599,Iulchurina,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029432,ttn_030599,Yulchurina,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029433,ttn_030599,Юлчурина,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029434,ttn_030602,Iulchybaev,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029435,ttn_030602,Yulchybaev,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029436,ttn_030602,Юлчыбаев,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029437,ttn_030603,Iulchybaeva,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029438,ttn_030603,Yulchybaeva,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029439,ttn_030603,Юлчыбаева,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029440,ttn_030606,Iulchybai,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029441,ttn_030606,Yulchybay,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029442,ttn_030606,Юлчыбай,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029443,ttn_030614,Iulchygul,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029444,ttn_030614,Yulchygol,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029445,ttn_030614,Юлчыгол,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029446,ttn_030615,Iulchygulov,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029447,ttn_030615,Yulchygolov,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029448,ttn_030615,Юлчыголов,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029449,ttn_030616,Iulchygulova,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029450,ttn_030616,Yulchygolova,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
a_0029451,ttn_030616,Юлчыголова,Cyrl,ru-Cyrl,common_variant,common_variant,0.85,tatar_unified_bootstrap,
a_0029452,ttn_030619,Iulysh,Latn,ru-Latn,passport_latin,ru_cyrl_to_latn_mvd_doc,0.95,zags_2025,ru_cyrl_to_latn_mvd_doc
a_0029453,ttn_030619,Yulysh,Latn,tt-Latn,transliteration,tt_cyrl_to_tt_latn_rt2013,0.99,rt_law_2013,tt_cyrl_to_tt_latn_rt2013
