name_id,entity_type,gender,origin_family,usage_community,canonical_tt_cyrl,canonical_ru_cyrl,canonical_tt_latn,canonical_ru_latn,primary_form_global,primary_form_tt,primary_form_ru,source_id,source_row,status,notes
ttn_002845,surname,male,unknown,tatar_registry,Әхмәров,Ахмеров,Axmarov,Akhmerov,Ахмеров,Әхмәров,Ахмеров,zags_2025,ev_0012161,active,surname
ttn_002846,surname,female,unknown,tatar_registry,Әхмәрова,Ахмерова,Axmarova,Akhmerova,Ахмерова,Әхмәрова,Ахмерова,zags_2025,ev_0012162,active,surname
ttn_002849,given,male,unknown,tatar_registry,Әхмәт,Ахмет,Axmat,Akhmet,Ахмет,Әхмәт,Ахмет,zags_2025,ev_0001195,active,given
ttn_002850,surname,male,unknown,tatar_registry,Әхмәтбаев,Ахметбаев,Axmatbaev,Akhmetbaev,Ахметбаев,Әхмәтбаев,Ахметбаев,zags_2025,ev_0012163,active,surname
ttn_002851,surname,female,unknown,tatar_registry,Әхмәтбаева,Ахметбаева,Axmatbaeva,Akhmetbaeva,Ахметбаева,Әхмәтбаева,Ахметбаева,zags_2025,ev_0012164,active,surname
ttn_002854,given,male,unknown,tatar_registry,Әхмәтбай,Ахметбай,Axmatbay,Akhmetbai,Ахметбай,Әхмәтбай,Ахметбай,zags_2025,ev_0001198,active,given
ttn_002855,given,male,unknown,tatar_registry,Әхмәтбакый,Ахметбаки,Axmatbakyy,Akhmetbaki,Ахметбаки,Әхмәтбакый,Ахметбаки,zags_2025,ev_0001201,active,given
ttn_002856,surname,male,unknown,tatar_registry,Әхмәтбакыев,Ахметбакиев,Axmatbakyev,Akhmetbakiev,Ахметбакиев,Әхмәтбакыев,Ахметбакиев,zags_2025,ev_0012165,active,surname
ttn_002857,surname,female,unknown,tatar_registry,Әхмәтбакыева,Ахметбакиева,Axmatbakyeva,Akhmetbakieva,Ахметбакиева,Әхмәтбакыева,Ахметбакиева,zags_2025,ev_0012166,active,surname
ttn_002860,given,male,unknown,tatar_registry,Әхмәтбарый,Ахметбари,Axmatbaryy,Akhmetbari,Ахметбари,Әхмәтбарый,Ахметбари,zags_2025,ev_0001204,active,given
ttn_002861,surname,male,unknown,tatar_registry,Әхмәтбарыев,Ахметбариев,Axmatbaryev,Akhmetbariev,Ахметбариев,Әхмәтбарыев,Ахметбариев,zags_2025,ev_0012167,active,surname
ttn_002862,surname,female,unknown,tatar_registry,Әхмәтбарыева,Ахметбариева,Axmatbaryeva,Akhmetbarieva,Ахметбариева,Әхмәтбарыева,Ахметбариева,zags_2025,ev_0012168,active,surname
ttn_002865,given,male,unknown,tatar_registry,Әхмәтбәк,Ахметбек,Axmatbak,Akhmetbek,Ахметбек,Әхмәтбәк,Ахметбек,zags_2025,ev_0001207,active,given
ttn_002866,surname,male,unknown,tatar_registry,Әхмәтбәков,Ахметбеков,Axmatbakov,Akhmetbekov,Ахметбеков,Әхмәтбәков,Ахметбеков,zags_2025,ev_0012169,active,surname
ttn_002867,surname,female,unknown,tatar_registry,Әхмәтбәкова,Ахметбекова,Axmatbakova,Akhmetbekova,Ахметбекова,Әхмәтбәкова,Ахметбекова,zags_2025,ev_0012170,active,surname
ttn_002870,given,male,unknown,tatar_registry,Әхмәтвәли,Ахметвали,Axmatvali,Akhmetvali,Ахметвали,Әхмәтвәли,Ахметвали,zags_2025,ev_0001210,active,given
ttn_002871,surname,male,unknown,tatar_registry,Әхмәтвәлиев,Ахметвалиев,Axmatvaliev,Akhmetvaliev,Ахметвалиев,Әхмәтвәлиев,Ахметвалиев,zags_2025,ev_0012171,active,surname
ttn_002872,surname,female,unknown,tatar_registry,Әхмәтвәлиева,Ахметвалиева,Axmatvalieva,Akhmetvalieva,Ахметвалиева,Әхмәтвәлиева,Ахметвалиева,zags_2025,ev_0012172,active,surname
ttn_002875,given,male,unknown,tatar_registry,Әхмәтвафа,Ахметвафа,Axmatvafa,Akhmetvafa,Ахметвафа,Әхмәтвафа,Ахметвафа,zags_2025,ev_0001213,active,given
ttn_002876,surname,male,unknown,tatar_registry,Әхмәтвафин,Ахметвафин,Axmatvafin,Akhmetvafin,Ахметвафин,Әхмәтвафин,Ахметвафин,zags_2025,ev_0012173,active,surname
ttn_002877,surname,female,unknown,tatar_registry,Әхмәтвафина,Ахметвафина,Axmatvafina,Akhmetvafina,Ахметвафина,Әхмәтвафина,Ахметвафина,zags_2025,ev_0012174,active,surname
ttn_002880,given,male,unknown,tatar_registry,Әхмәтгазиз,Ахметгазиз,Axmatgaziz,Akhmetgaziz,Ахметгазиз,Әхмәтгазиз,Ахметгазиз,zags_2025,ev_0001216,active,given
ttn_002881,surname,male,unknown,tatar_registry,Әхмәтгазизов,Ахметгазизов,Axmatgazizov,Akhmetgazizov,Ахметгазизов,Әхмәтгазизов,Ахметгазизов,zags_2025,ev_0012175,active,surname
ttn_002882,surname,female,unknown,tatar_registry,Әхмәтгазизова,Ахметгазизова,Axmatgazizova,Akhmetgazizova,Ахметгазизова,Әхмәтгазизова,Ахметгазизова,zags_2025,ev_0012176,active,surname
ttn_002885,given,male,unknown,tatar_registry,Әхмәтгали,Ахметгали,Axmatgali,Akhmetgali,Ахметгали,Әхмәтгали,Ахметгали,zags_2025,ev_0001219,active,given
ttn_002886,surname,male,unknown,tatar_registry,Әхмәтгалиев,Ахметгалиев,Axmatgaliev,Akhmetgaliev,Ахметгалиев,Әхмәтгалиев,Ахметгалиев,zags_2025,ev_0012177,active,surname
ttn_002887,surname,female,unknown,tatar_registry,Әхмәтгалиева,Ахметгалиева,Axmatgalieva,Akhmetgalieva,Ахметгалиева,Әхмәтгалиева,Ахметгалиева,zags_2025,ev_0012178,active,surname
ttn_002890,given,male,unknown,tatar_registry,Әхмәтгалим,Ахметгалим,Axmatgalim,Akhmetgalim,Ахметгалим,Әхмәтгалим,Ахметгалим,zags_2025,ev_0001222,active,given
ttn_002891,surname,male,unknown,tatar_registry,Әхмәтгалимов,Ахметгалимов,Axmatgalimov,Akhmetgalimov,Ахметгалимов,Әхмәтгалимов,Ахметгалимов,zags_2025,ev_0012179,active,surname
ttn_002892,surname,female,unknown,tatar_registry,Әхмәтгалимова,Ахметгалимова,Axmatgalimova,Akhmetgalimova,Ахметгалимова,Әхмәтгалимова,Ахметгалимова,zags_2025,ev_0012180,active,surname
ttn_002894,surname,male,unknown,tatar_registry,Әхмәтгәрәев,Ахметгараев,Axmatgaraev,Akhmetgaraev,Ахметгараев,Әхмәтгәрәев,Ахметгараев,zags_2025,ev_0012181,active,surname
ttn_002895,surname,female,unknown,tatar_registry,Әхмәтгәрәева,Ахметгараева,Axmatgaraeva,Akhmetgaraeva,Ахметгараева,Әхмәтгәрәева,Ахметгараева,zags_2025,ev_0012182,active,surname
ttn_002898,given,male,unknown,tatar_registry,Әхмәтгәрәй,Ахметгарай,Axmatgaray,Akhmetgarai,Ахметгарай,Әхмәтгәрәй,Ахметгарай,zags_2025,ev_0001225,active,given
ttn_002899,given,male,unknown,tatar_registry,Әхмәтгариф,Ахметгариф,Axmatgarif,Akhmetgarif,Ахметгариф,Әхмәтгариф,Ахметгариф,zags_2025,ev_0001228,active,given
ttn_002900,surname,male,unknown,tatar_registry,Әхмәтгарифов,Ахметгарифов,Axmatgarifov,Akhmetgarifov,Ахметгарифов,Әхмәтгарифов,Ахметгарифов,zags_2025,ev_0012183,active,surname
ttn_002901,surname,female,unknown,tatar_registry,Әхмәтгарифова,Ахметгарифова,Axmatgarifova,Akhmetgarifova,Ахметгарифова,Әхмәтгарифова,Ахметгарифова,zags_2025,ev_0012184,active,surname
ttn_002904,given,male,unknown,tatar_registry,Әхмәтгата,Ахметгата,Axmatgata,Akhmetgata,Ахметгата,Әхмәтгата,Ахметгата,zags_2025,ev_0001231,active,given
ttn_002905,surname,male,unknown,tatar_registry,Әхмәтгатин,Ахметгатин,Axmatgatin,Akhmetgatin,Ахметгатин,Әхмәтгатин,Ахметгатин,zags_2025,ev_0012185,active,surname
ttn_002906,surname,female,unknown,tatar_registry,Әхмәтгатина,Ахметгатина,Axmatgatina,Akhmetgatina,Ахметгатина,Әхмәтгатина,Ахметгатина,zags_2025,ev_0012186,active,surname
ttn_002909,given,male,unknown,tatar_registry,Әхмәтдәмин,Ахметдамин,Axmatdamin,Akhmetdamin,Ахметдамин,Әхмәтдәмин,Ахметдамин,zags_2025,ev_0001234,active,given
ttn_002910,surname,male,unknown,tatar_registry,Әхмәтдәминов,Ахметдаминов,Axmatdaminov,Akhmetdaminov,Ахметдаминов,Әхмәтдәминов,Ахметдаминов,zags_2025,ev_0012187,active,surname
ttn_002911,surname,female,unknown,tatar_registry,Әхмәтдәминова,Ахметдаминова,Axmatdaminova,Akhmetdaminova,Ахметдаминова,Әхмәтдәминова,Ахметдаминова,zags_2025,ev_0012188,active,surname
ttn_002914,given,male,unknown,tatar_registry,Әхмәтзәки,Ахметзаки,Axmatzaki,Akhmetzaki,Ахметзаки,Әхмәтзәки,Ахметзаки,zags_2025,ev_0001237,active,given
ttn_002915,surname,male,unknown,tatar_registry,Әхмәтзәкиев,Ахметзакиев,Axmatzakiev,Akhmetzakiev,Ахметзакиев,Әхмәтзәкиев,Ахметзакиев,zags_2025,ev_0012191,active,surname
ttn_002916,surname,female,unknown,tatar_registry,Әхмәтзәкиева,Ахметзакиева,Axmatzakieva,Akhmetzakieva,Ахметзакиева,Әхмәтзәкиева,Ахметзакиева,zags_2025,ev_0012192,active,surname
ttn_002919,given,male,unknown,tatar_registry,Әхмәтзакир,Ахметзакир,Axmatzakir,Akhmetzakir,Ахметзакир,Әхмәтзакир,Ахметзакир,zags_2025,ev_0001240,active,given
ttn_002920,surname,male,unknown,tatar_registry,Әхмәтзакиров,Ахметзакиров,Axmatzakirov,Akhmetzakirov,Ахметзакиров,Әхмәтзакиров,Ахметзакиров,zags_2025,ev_0012193,active,surname
ttn_002921,surname,female,unknown,tatar_registry,Әхмәтзакирова,Ахметзакирова,Axmatzakirova,Akhmetzakirova,Ахметзакирова,Әхмәтзакирова,Ахметзакирова,zags_2025,ev_0012194,active,surname
ttn_002924,given,male,unknown,tatar_registry,Әхмәтзариф,Ахметзариф,Axmatzarif,Akhmetzarif,Ахметзариф,Әхмәтзариф,Ахметзариф,zags_2025,ev_0001243,active,given
ttn_002925,surname,male,unknown,tatar_registry,Әхмәтзарифов,Ахметзарифов,Axmatzarifov,Akhmetzarifov,Ахметзарифов,Әхмәтзарифов,Ахметзарифов,zags_2025,ev_0012195,active,surname
ttn_002926,surname,female,unknown,tatar_registry,Әхмәтзарифова,Ахметзарифова,Axmatzarifova,Akhmetzarifova,Ахметзарифова,Әхмәтзарифова,Ахметзарифова,zags_2025,ev_0012196,active,surname
ttn_002929,given,male,unknown,tatar_registry,Әхмәтзаһир,Ахметзахир,Axmatzahir,Akhmetzakhir,Ахметзахир,Әхмәтзаһир,Ахметзахир,zags_2025,ev_0001246,active,given
ttn_002930,surname,male,unknown,tatar_registry,Әхмәтзаһиров,Ахметзахиров,Axmatzahirov,Akhmetzakhirov,Ахметзахиров,Әхмәтзаһиров,Ахметзахиров,zags_2025,ev_0012189,active,surname
ttn_002931,surname,female,unknown,tatar_registry,Әхмәтзаһирова,Ахметзахирова,Axmatzahirova,Akhmetzakhirova,Ахметзахирова,Әхмәтзаһирова,Ахметзахирова,zags_2025,ev_0012190,active,surname
ttn_002934,given,male,unknown,tatar_registry,Әхмәтзыя,Ахметзия,Axmatzyya,Akhmetziia,Ахметзия,Әхмәтзыя,Ахметзия,zags_2025,ev_0001249,active,given
ttn_002935,surname,male,unknown,tatar_registry,Әхмәтзыяев,Ахметзияев,Axmatzyyaev,Akhmetziiaev,Ахметзияев,Әхмәтзыяев,Ахметзияев,zags_2025,ev_0012197,active,surname
ttn_002936,surname,female,unknown,tatar_registry,Әхмәтзыяева,Ахметзияева,Axmatzyyaeva,Akhmetziiaeva,Ахметзияева,Әхмәтзыяева,Ахметзияева,zags_2025,ev_0012198,active,surname
ttn_002939,given,male,unknown,tatar_registry,Әхмәтҗан,Ахметзян,Axmatcan,Akhmetzian,Ахметзян,Әхмәтҗан,Ахметзян,zags_2025,ev_0001252,active,given
ttn_002940,surname,male,unknown,tatar_registry,Әхмәтҗанов,Ахметзянов,Axmatcanov,Akhmetzianov,Ахметзянов,Әхмәтҗанов,Ахметзянов,zags_2025,ev_0012199,active,surname
ttn_002941,surname,female,unknown,tatar_registry,Әхмәтҗанова,Ахметзянова,Axmatcanova,Akhmetzianova,Ахметзянова,Әхмәтҗанова,Ахметзянова,zags_2025,ev_0012200,active,surname
ttn_002944,given,male,unknown,tatar_registry,Әхмәткәбир,Ахметкабир,Axmatkabir,Akhmetkabir,Ахметкабир,Әхмәткәбир,Ахметкабир,zags_2025,ev_0001255,active,given
ttn_002945,surname,male,unknown,tatar_registry,Әхмәткәбиров,Ахметкабиров,Axmatkabirov,Akhmetkabirov,Ахметкабиров,Әхмәткәбиров,Ахметкабиров,zags_2025,ev_0012201,active,surname
ttn_002946,surname,female,unknown,tatar_registry,Әхмәткәбирова,Ахметкабирова,Axmatkabirova,Akhmetkabirova,Ахметкабирова,Әхмәткәбирова,Ахметкабирова,zags_2025,ev_0012202,active,surname
ttn_002949,given,male,unknown,tatar_registry,Әхмәткадыйр,Ахметкадыр,Axmatkadyyr,Akhmetkadyr,Ахметкадыр,Әхмәткадыйр,Ахметкадыр,zags_2025,ev_0001258,active,given
ttn_002950,surname,male,unknown,tatar_registry,Әхмәткадыйров,Ахметкадыров,Axmatkadyyrov,Akhmetkadyrov,Ахметкадыров,Әхмәткадыйров,Ахметкадыров,zags_2025,ev_0012203,active,surname
ttn_002951,surname,female,unknown,tatar_registry,Әхмәткадыйрова,Ахметкадырова,Axmatkadyyrova,Akhmetkadyrova,Ахметкадырова,Әхмәткадыйрова,Ахметкадырова,zags_2025,ev_0012204,active,surname
ttn_002954,given,male,unknown,tatar_registry,Әхмәткамал,Ахметкамал,Axmatkamal,Akhmetkamal,Ахметкамал,Әхмәткамал,Ахметкамал,zags_2025,ev_0001261,active,given
ttn_002955,surname,male,unknown,tatar_registry,Әхмәткамалов,Ахметкамалов,Axmatkamalov,Akhmetkamalov,Ахметкамалов,Әхмәткамалов,Ахметкамалов,zags_2025,ev_0012205,active,surname
ttn_002956,surname,female,unknown,tatar_registry,Әхмәткамалова,Ахметкамалова,Axmatkamalova,Akhmetkamalova,Ахметкамалова,Әхмәткамалова,Ахметкамалова,zags_2025,ev_0012206,active,surname
ttn_002959,given,male,unknown,tatar_registry,Әхмәткәрим,Ахметкарим,Axmatkarim,Akhmetkarim,Ахметкарим,Әхмәткәрим,Ахметкарим,zags_2025,ev_0001264,active,given
ttn_002960,surname,male,unknown,tatar_registry,Әхмәткәримов,Ахметкаримов,Axmatkarimov,Akhmetkarimov,Ахметкаримов,Әхмәткәримов,Ахметкаримов,zags_2025,ev_0012207,active,surname
ttn_002961,surname,female,unknown,tatar_registry,Әхмәткәримова,Ахметкаримова,Axmatkarimova,Akhmetkarimova,Ахметкаримова,Әхмәткәримова,Ахметкаримова,zags_2025,ev_0012208,active,surname
ttn_002964,given,male,unknown,tatar_registry,Әхмәткилде,Ахметкильде,Axmatkilde,Akhmetkilde,Ахметкильде,Әхмәткилде,Ахметкильде,zags_2025,ev_0001267,active,given
ttn_002967,surname,male,unknown,tatar_registry,Әхмәткилдин,Ахметкильдин,Axmatkildin,Akhmetkildin,Ахметкильдин,Әхмәткилдин,Ахметкильдин,zags_2025,ev_0012209,active,surname
ttn_002968,surname,female,unknown,tatar_registry,Әхмәткилдина,Ахметкильдина,Axmatkildina,Akhmetkildina,Ахметкильдина,Әхмәткилдина,Ахметкильдина,zags_2025,ev_0012210,active,surname
ttn_002969,given,male,unknown,tatar_registry,Әхмәткол,Ахметкул,Axmatkol,Akhmetkul,Ахметкул,Әхмәткол,Ахметкул,zags_2025,ev_0001270,active,given
ttn_002970,surname,male,unknown,tatar_registry,Әхмәтколов,Ахметкулов,Axmatkolov,Akhmetkulov,Ахметкулов,Әхмәтколов,Ахметкулов,zags_2025,ev_0012211,active,surname
ttn_002971,surname,female,unknown,tatar_registry,Әхмәтколова,Ахметкулова,Axmatkolova,Akhmetkulova,Ахметкулова,Әхмәтколова,Ахметкулова,zags_2025,ev_0012212,active,surname
ttn_002974,given,male,unknown,tatar_registry,Әхмәтлатыйф,Ахметлатиф,Axmatlatyyf,Akhmetlatif,Ахметлатиф,Әхмәтлатыйф,Ахметлатиф,zags_2025,ev_0001273,active,given
ttn_002975,surname,male,unknown,tatar_registry,Әхмәтлатыйфов,Ахметлатифов,Axmatlatyyfov,Akhmetlatifov,Ахметлатифов,Әхмәтлатыйфов,Ахметлатифов,zags_2025,ev_0012213,active,surname
ttn_002976,surname,female,unknown,tatar_registry,Әхмәтлатыйфова,Ахметлатифова,Axmatlatyyfova,Akhmetlatifova,Ахметлатифова,Әхмәтлатыйфова,Ахметлатифова,zags_2025,ev_0012214,active,surname
ttn_002979,given,male,unknown,tatar_registry,Әхмәтморза,Ахметмурза,Axmatmorza,Akhmetmurza,Ахметмурза,Әхмәтморза,Ахметмурза,zags_2025,ev_0001276,active,given
ttn_002980,surname,male,unknown,tatar_registry,Әхмәтморзин,Ахметмурзин,Axmatmorzin,Akhmetmurzin,Ахметмурзин,Әхмәтморзин,Ахметмурзин,zags_2025,ev_0012215,active,surname
ttn_002981,surname,female,unknown,tatar_registry,Әхмәтморзина,Ахметмурзина,Axmatmorzina,Akhmetmurzina,Ахметмурзина,Әхмәтморзина,Ахметмурзина,zags_2025,ev_0012216,active,surname
ttn_002984,given,male,unknown,tatar_registry,Әхмәтнәби,Ахметнаби,Axmatnabi,Akhmetnabi,Ахметнаби,Әхмәтнәби,Ахметнаби,zags_2025,ev_0001279,active,given
ttn_002985,surname,male,unknown,tatar_registry,Әхмәтнәбиев,Ахметнабиев,Axmatnabiev,Akhmetnabiev,Ахметнабиев,Әхмәтнәбиев,Ахметнабиев,zags_2025,ev_0012217,active,surname
ttn_002986,surname,female,unknown,tatar_registry,Әхмәтнәбиева,Ахметнабиева,Axmatnabieva,Akhmetnabieva,Ахметнабиева,Әхмәтнәбиева,Ахметнабиева,zags_2025,ev_0012218,active,surname
ttn_002989,given,male,unknown,tatar_registry,Әхмәтнәгыйм,Ахметнагим,Axmatnagyym,Akhmetnagim,Ахметнагим,Әхмәтнәгыйм,Ахметнагим,zags_2025,ev_0001282,active,given
ttn_002990,surname,male,unknown,tatar_registry,Әхмәтнәгыймов,Ахметнагимов,Axmatnagyymov,Akhmetnagimov,Ахметнагимов,Әхмәтнәгыймов,Ахметнагимов,zags_2025,ev_0012219,active,surname
ttn_002991,surname,female,unknown,tatar_registry,Әхмәтнәгыймова,Ахметнагимова,Axmatnagyymova,Akhmetnagimova,Ахметнагимова,Әхмәтнәгыймова,Ахметнагимова,zags_2025,ev_0012220,active,surname
ttn_002994,given,male,unknown,tatar_registry,Әхмәтнәкый,Ахметнаки,Axmatnakyy,Akhmetnaki,Ахметнаки,Әхмәтнәкый,Ахметнаки,zags_2025,ev_0001285,active,given
ttn_002995,surname,male,unknown,tatar_registry,Әхмәтнәкыев,Ахметнакиев,Axmatnakyev,Akhmetnakiev,Ахметнакиев,Әхмәтнәкыев,Ахметнакиев,zags_2025,ev_0012221,active,surname
ttn_002996,surname,female,unknown,tatar_registry,Әхмәтнәкыева,Ахметнакиева,Axmatnakyeva,Akhmetnakieva,Ахметнакиева,Әхмәтнәкыева,Ахметнакиева,zags_2025,ev_0012222,active,surname
ttn_002999,given,male,unknown,tatar_registry,Әхмәтнәфыйк,Ахметнафик,Axmatnafyyk,Akhmetnafik,Ахметнафик,Әхмәтнәфыйк,Ахметнафик,zags_2025,ev_0001288,active,given
ttn_003000,surname,male,unknown,tatar_registry,Әхмәтнәфыйков,Ахметнафиков,Axmatnafyykov,Akhmetnafikov,Ахметнафиков,Әхмәтнәфыйков,Ахметнафиков,zags_2025,ev_0012223,active,surname
ttn_003001,surname,female,unknown,tatar_registry,Әхмәтнәфыйкова,Ахметнафикова,Axmatnafyykova,Akhmetnafikova,Ахметнафикова,Әхмәтнәфыйкова,Ахметнафикова,zags_2025,ev_0012224,active,surname
ttn_003004,given,male,unknown,tatar_registry,Әхмәтнияз,Ахметнияз,Axmatniyaz,Akhmetniiaz,Ахметнияз,Әхмәтнияз,Ахметнияз,zags_2025,ev_0001291,active,given
ttn_003005,surname,male,unknown,tatar_registry,Әхмәтниязов,Ахметниязов,Axmatniyazov,Akhmetniiazov,Ахметниязов,Әхмәтниязов,Ахметниязов,zags_2025,ev_0012225,active,surname
ttn_003006,surname,female,unknown,tatar_registry,Әхмәтниязова,Ахметниязова,Axmatniyazova,Akhmetniiazova,Ахметниязова,Әхмәтниязова,Ахметниязова,zags_2025,ev_0012226,active,surname
ttn_003009,given,male,unknown,tatar_registry,Әхмәтнур,Ахметнур,Axmatnur,Akhmetnur,Ахметнур,Әхмәтнур,Ахметнур,zags_2025,ev_0001294,active,given
ttn_003010,surname,male,unknown,tatar_registry,Әхмәтнуров,Ахметнуров,Axmatnurov,Akhmetnurov,Ахметнуров,Әхмәтнуров,Ахметнуров,zags_2025,ev_0012227,active,surname
ttn_003011,surname,female,unknown,tatar_registry,Әхмәтнурова,Ахметнурова,Axmatnurova,Akhmetnurova,Ахметнурова,Әхмәтнурова,Ахметнурова,zags_2025,ev_0012228,active,surname
ttn_003014,surname,male,unknown,tatar_registry,Әхмәтов,Ахметов,Axmatov,Akhmetov,Ахметов,Әхмәтов,Ахметов,zags_2025,ev_0012229,active,surname
ttn_003015,surname,female,unknown,tatar_registry,Әхмәтова,Ахметова,Axmatova,Akhmetova,Ахметова,Әхмәтова,Ахметова,zags_2025,ev_0012230,active,surname
ttn_003018,given,male,unknown,tatar_registry,Әхмәтрәхим,Ахметрахим,Axmatraxim,Akhmetrakhim,Ахметрахим,Әхмәтрәхим,Ахметрахим,zags_2025,ev_0001297,active,given
ttn_003019,surname,male,unknown,tatar_registry,Әхмәтрәхимов,Ахметрахимов,Axmatraximov,Akhmetrakhimov,Ахметрахимов,Әхмәтрәхимов,Ахметрахимов,zags_2025,ev_0012231,active,surname
ttn_003020,surname,female,unknown,tatar_registry,Әхмәтрәхимова,Ахметрахимова,Axmatraximova,Akhmetrakhimova,Ахметрахимова,Әхмәтрәхимова,Ахметрахимова,zags_2025,ev_0012232,active,surname
ttn_003023,given,male,unknown,tatar_registry,Әхмәтрәшит,Ахметрашит,Axmatrashit,Akhmetrashit,Ахметрашит,Әхмәтрәшит,Ахметрашит,zags_2025,ev_0001300,active,given
ttn_003024,surname,male,unknown,tatar_registry,Әхмәтрәшитов,Ахметрашитов,Axmatrashitov,Akhmetrashitov,Ахметрашитов,Әхмәтрәшитов,Ахметрашитов,zags_2025,ev_0012233,active,surname
ttn_003025,surname,female,unknown,tatar_registry,Әхмәтрәшитова,Ахметрашитова,Axmatrashitova,Akhmetrashitova,Ахметрашитова,Әхмәтрәшитова,Ахметрашитова,zags_2025,ev_0012234,active,surname
ttn_003028,given,male,unknown,tatar_registry,Әхмәтсабир,Ахметсабир,Axmatsabir,Akhmetsabir,Ахметсабир,Әхмәтсабир,Ахметсабир,zags_2025,ev_0001303,active,given
ttn_003029,surname,male,unknown,tatar_registry,Әхмәтсабиров,Ахметсабиров,Axmatsabirov,Akhmetsabirov,Ахметсабиров,Әхмәтсабиров,Ахметсабиров,zags_2025,ev_0012235,active,surname
ttn_003030,surname,female,unknown,tatar_registry,Әхмәтсабирова,Ахметсабирова,Axmatsabirova,Akhmetsabirova,Ахметсабирова,Әхмәтсабирова,Ахметсабирова,zags_2025,ev_0012236,active,surname
ttn_003033,given,male,unknown,tatar_registry,Әхмәтсәгыйр,Ахметсагир,Axmatsagyyr,Akhmetsagir,Ахметсагир,Әхмәтсәгыйр,Ахметсагир,zags_2025,ev_0001306,active,given
ttn_003034,surname,male,unknown,tatar_registry,Әхмәтсәгыйров,Ахметсагиров,Axmatsagyyrov,Akhmetsagirov,Ахметсагиров,Әхмәтсәгыйров,Ахметсагиров,zags_2025,ev_0012237,active,surname
ttn_003035,surname,female,unknown,tatar_registry,Әхмәтсәгыйрова,Ахметсагирова,Axmatsagyyrova,Akhmetsagirova,Ахметсагирова,Әхмәтсәгыйрова,Ахметсагирова,zags_2025,ev_0012238,active,surname
ttn_003038,given,male,unknown,tatar_registry,Әхмәтсәгыйть,Ахметсагит,Axmatsagyyt,Akhmetsagit,Ахметсагит,Әхмәтсәгыйть,Ахметсагит,zags_2025,ev_0001309,active,given
ttn_003039,surname,male,unknown,tatar_registry,Әхмәтсәгыйтов,Ахметсагитов,Axmatsagyytov,Akhmetsagitov,Ахметсагитов,Әхмәтсәгыйтов,Ахметсагитов,zags_2025,ev_0012239,active,surname
ttn_003040,surname,female,unknown,tatar_registry,Әхмәтсәгыйтова,Ахметсагитова,Axmatsagyytova,Akhmetsagitova,Ахметсагитова,Әхмәтсәгыйтова,Ахметсагитова,zags_2025,ev_0012240,active,surname
ttn_003043,given,male,unknown,tatar_registry,Әхмәтсадыйк,Ахметсадык,Axmatsadyyk,Akhmetsadyk,Ахметсадык,Әхмәтсадыйк,Ахметсадык,zags_2025,ev_0001312,active,given
ttn_003044,surname,male,unknown,tatar_registry,Әхмәтсадыйков,Ахметсадыков,Axmatsadyykov,Akhmetsadykov,Ахметсадыков,Әхмәтсадыйков,Ахметсадыков,zags_2025,ev_0012241,active,surname
ttn_003045,surname,female,unknown,tatar_registry,Әхмәтсадыйкова,Ахметсадыкова,Axmatsadyykova,Akhmetsadykova,Ахметсадыкова,Әхмәтсадыйкова,Ахметсадыкова,zags_2025,ev_0012242,active,surname
ttn_003048,given,male,unknown,tatar_registry,Әхмәтсәет,Ахметсаит,Axmatsaet,Akhmetsait,Ахметсаит,Әхмәтсәет,Ахметсаит,zags_2025,ev_0001315,active,given
ttn_003049,surname,male,unknown,tatar_registry,Әхмәтсәетов,Ахметсаитов,Axmatsaetov,Akhmetsaitov,Ахметсаитов,Әхмәтсәетов,Ахметсаитов,zags_2025,ev_0012243,active,surname
ttn_003050,surname,female,unknown,tatar_registry,Әхмәтсәетова,Ахметсаитова,Axmatsaetova,Akhmetsaitova,Ахметсаитова,Әхмәтсәетова,Ахметсаитова,zags_2025,ev_0012244,active,surname
ttn_003053,given,male,unknown,tatar_registry,Әхмәтсәлим,Ахметсалим,Axmatsalim,Akhmetsalim,Ахметсалим,Әхмәтсәлим,Ахметсалим,zags_2025,ev_0001318,active,given
ttn_003054,surname,male,unknown,tatar_registry,Әхмәтсәлимов,Ахметсалимов,Axmatsalimov,Akhmetsalimov,Ахметсалимов,Әхмәтсәлимов,Ахметсалимов,zags_2025,ev_0012245,active,surname
ttn_003055,surname,female,unknown,tatar_registry,Әхмәтсәлимова,Ахметсалимова,Axmatsalimova,Akhmetsalimova,Ахметсалимова,Әхмәтсәлимова,Ахметсалимова,zags_2025,ev_0012246,active,surname
ttn_003058,given,male,unknown,tatar_registry,Әхмәтсалих,Ахметсалих,Axmatsalix,Akhmetsalikh,Ахметсалих,Әхмәтсалих,Ахметсалих,zags_2025,ev_0001321,active,given
ttn_003059,surname,male,unknown,tatar_registry,Әхмәтсалихов,Ахметсалихов,Axmatsalixov,Akhmetsalikhov,Ахметсалихов,Әхмәтсалихов,Ахметсалихов,zags_2025,ev_0012247,active,surname
ttn_003060,surname,female,unknown,tatar_registry,Әхмәтсалихова,Ахметсалихова,Axmatsalixova,Akhmetsalikhova,Ахметсалихова,Әхмәтсалихова,Ахметсалихова,zags_2025,ev_0012248,active,surname
